Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar	Seed
251.0047881603241	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	510833	11
265.261372089386	17	0.085427135	0.96039075	13.0	0.0	151.0	0.0	0.0005657426	0.0005657426	0.0005657426	0.0005657426	30049	540882	11
279.55864095687866	18	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	570931	11
293.8948550224304	19	0.34170854	3.0824218	32.0	0.0	151.0	0.0	0.0022629704	0.0022629704	0.0022629704	0.0022629704	30049	600980	11
308.15410685539246	20	0.2361809	2.372264	32.0	0.0	151.0	0.0	0.0015641119	0.0015641119	0.0015641119	0.0015641119	30049	631029	11
322.4680678844452	21	0.040201005	0.3861834	5.0	0.0	151.0	0.0	0.00026623183	0.00026623183	0.00026623183	0.00026623183	30049	661078	11
336.6725928783417	22	0.10552764	1.4849056	21.0	0.0	151.0	0.0	0.0006988585	0.0006988585	0.0006988585	0.0006988585	30049	691127	11
351.1263818740845	23	0.12060302	1.6970348	24.0	0.0	151.0	0.0	0.0007986955	0.0007986955	0.0007986955	0.0007986955	30049	721176	11
367.9514892101288	24	0.010050251	0.14141959	2.0	0.0	151.0	0.0	6.655796e-05	6.655796e-05	6.655796e-05	6.655796e-05	30049	751225	11
384.85334515571594	25	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	781274	11
399.2008011341095	26	0.04522613	0.636388	9.0	0.0	151.0	0.0	0.0002995108	0.0002995108	0.0002995108	0.0002995108	30049	811323	11
413.55446314811707	27	0.110552765	1.5556152	22.0	0.0	151.0	0.0	0.00073213753	0.00073213753	0.00073213753	0.00073213753	30049	841372	11
428.6037600040436	28	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	871421	11
445.9284119606018	29	0.17085427	2.4041326	34.0	0.0	151.0	0.0	0.0011314852	0.0011314852	0.0011314852	0.0011314852	30049	901470	11
460.5320899486542	30	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	931519	11
475.58724784851074	31	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	961568	11
490.27108097076416	32	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	991617	11
504.84170293807983	33	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1021666	11
519.1210200786591	34	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1051715	11
533.3708779811859	35	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1081764	11
547.5266029834747	36	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1111813	11
561.738932132721	37	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1141862	11
575.9703340530396	38	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1171911	11
590.1428260803223	39	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1201960	11
604.2569680213928	40	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1232009	11
618.3655519485474	41	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1262058	11
632.325455904007	42	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1292107	11
646.3213930130005	43	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1322156	11
660.3207240104675	44	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1352205	11
674.672000169754	45	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1382254	11
688.7381589412689	46	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1412303	11
702.7968990802765	47	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1442352	11
716.9128332138062	48	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1472401	11
730.8531510829926	49	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1502450	11
744.9544870853424	50	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1532499	11
758.9911620616913	51	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1562548	11
772.9751780033112	52	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1592597	11
786.9511730670929	53	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1622646	11
801.1067299842834	54	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1652695	11
815.1100401878357	55	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1682744	11
829.1220779418945	56	0.18592964	2.616262	37.0	0.0	151.0	0.0	0.0012313222	0.0012313222	0.0012313222	0.0012313222	30049	1712793	11
843.2173240184784	57	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1742842	11
857.2428932189941	58	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1772891	11
871.2827880382538	59	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1802940	11
885.2327399253845	60	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1832989	11
899.2222759723663	61	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1863038	11
913.2349650859833	62	0.12562814	1.5689502	22.0	0.0	151.0	0.0	0.00083197444	0.00083197444	0.00083197444	0.00083197444	30049	1893087	11
927.3447849750519	63	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1923136	11
941.3519060611725	64	0.1356784	1.9091644	27.0	0.0	151.0	0.0	0.0008985324	0.0008985324	0.0008985324	0.0008985324	30049	1953185	11
955.3890810012817	65	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1983234	11
969.5167031288147	66	0.14572865	2.0505838	29.0	0.0	151.0	0.0	0.00096509035	0.00096509035	0.00096509035	0.00096509035	30049	2013283	11
983.722403049469	67	0.19095477	1.5957602	17.0	0.0	151.0	0.0	0.0012646011	0.0012646011	0.0012646011	0.0012646011	30049	2043332	11
997.823224067688	68	0.6633166	5.0537024	62.0	0.0	151.0	0.0	0.004392825	0.004392825	0.004392825	0.004392825	30049	2073381	11
1013.0625748634338	69	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2103430	11
1028.797763824463	70	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2133479	11
1044.4084281921387	71	0.38693467	3.5523405	44.0	0.0	151.0	0.0	0.0025624812	0.0025624812	0.0025624812	0.0025624812	30049	2163528	11
1060.201956987381	72	0.36180905	2.821267	30.0	0.0	151.0	0.0	0.0023960865	0.0023960865	0.0023960865	0.0023960865	30049	2193577	11
1076.1655430793762	73	0.38693467	3.4343855	42.0	0.0	151.0	0.0	0.0025624812	0.0025624812	0.0025624812	0.0025624812	30049	2223626	11
1090.7572660446167	74	0.040201005	0.49964014	7.0	0.0	151.0	0.0	0.00026623183	0.00026623183	0.00026623183	0.00026623183	30049	2253675	11
1105.3068380355835	75	0.76884425	5.4290147	55.0	0.0	151.0	0.0	0.0050916835	0.0050916835	0.0050916835	0.0050916835	30049	2283724	11
1119.8006961345673	76	0.28140703	2.6316984	33.0	0.0	151.0	0.0	0.0018636228	0.0018636228	0.0018636228	0.0018636228	30049	2313773	11
1134.3507280349731	77	0.96482414	6.1024556	53.0	0.0	151.0	0.0	0.006389564	0.006389564	0.006389564	0.006389564	30049	2343822	11
1148.7878532409668	78	0.41708544	3.119385	35.0	0.0	151.0	0.0	0.0027621551	0.0027621551	0.0027621551	0.0027621551	30049	2373871	11
1162.8715810775757	79	0.4874372	4.614659	60.0	0.0	151.0	0.0	0.003228061	0.003228061	0.003228061	0.003228061	30049	2403920	11
1176.9276051521301	80	0.3919598	3.5666144	37.0	0.0	151.0	0.0	0.0025957602	0.0025957602	0.0025957602	0.0025957602	30049	2433969	11
1190.9923231601715	81	0.42713568	3.968907	52.0	0.0	151.0	0.0	0.002828713	0.002828713	0.002828713	0.002828713	30049	2464018	11
1205.082841873169	82	0.5929648	4.5090804	44.0	0.0	151.0	0.0	0.0039269193	0.0039269193	0.0039269193	0.0039269193	30049	2494067	11
1219.230485200882	83	0.2160804	1.940974	24.0	0.0	151.0	0.0	0.001430996	0.001430996	0.001430996	0.001430996	30049	2524116	11
1233.3318719863892	84	0.15075377	1.4168358	16.0	0.0	151.0	0.0	0.0009983693	0.0009983693	0.0009983693	0.0009983693	30049	2554165	11
1247.2841439247131	85	0.30150753	2.528143	31.0	0.0	151.0	0.0	0.0019967386	0.0019967386	0.0019967386	0.0019967386	30049	2584214	11
1261.2416310310364	86	0.53266335	3.0814226	22.0	0.0	151.0	0.0	0.0035275717	0.0035275717	0.0035275717	0.0035275717	30049	2614263	11
1275.321198940277	87	0.92462313	6.3783045	60.0	0.0	151.0	0.0	0.006123332	0.006123332	0.006123332	0.006123332	30049	2644312	11
1289.385731935501	88	0.4874372	4.042313	46.0	0.0	151.0	0.0	0.003228061	0.003228061	0.003228061	0.003228061	30049	2674361	11
1303.426738023758	89	0.36180905	2.3955045	26.0	0.0	151.0	0.0	0.0023960865	0.0023960865	0.0023960865	0.0023960865	30049	2704410	11
1317.5112071037292	90	0.6381909	3.6062133	32.0	0.0	151.0	0.0	0.0042264303	0.0042264303	0.0042264303	0.0042264303	30049	2734459	11
1331.5169360637665	91	1.0603015	5.1026034	45.0	0.0	151.0	0.0	0.0070218644	0.0070218644	0.0070218644	0.0070218644	30049	2764508	11
1345.6964039802551	92	0.71859294	4.990565	44.0	0.0	151.0	0.0	0.004758894	0.004758894	0.004758894	0.004758894	30049	2794557	11
1359.7330241203308	93	0.65829146	3.7179208	36.0	0.0	151.0	0.0	0.004359546	0.004359546	0.004359546	0.004359546	30049	2824606	11
1373.6743431091309	94	0.3517588	2.1633966	20.0	0.0	151.0	0.0	0.0023295283	0.0023295283	0.0023295283	0.0023295283	30049	2854655	11
1387.620120048523	95	0.44723618	3.3333974	42.0	0.0	151.0	0.0	0.002961829	0.002961829	0.002961829	0.002961829	30049	2884704	11
1401.6552138328552	96	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2914753	11
1415.617802143097	97	0.38190955	3.076067	39.0	0.0	151.0	0.0	0.0025292023	0.0025292023	0.0025292023	0.0025292023	30049	2944802	11
1429.5922801494598	98	0.18090452	1.8935057	24.0	0.0	151.0	0.0	0.0011980432	0.0011980432	0.0011980432	0.0011980432	30049	2974851	11
1441.7580749988556	99	0.12060302	1.0396789	12.0	0.0	151.0	0.0	0.0007986955	0.0007986955	0.0007986955	0.0007986955	30049	3004900	11
