Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar	Seed
461.15711212158203	30	0.7638191	4.057315	33.0	0.0	151.0	0.0	0.0050584045	0.0050584045	0.0050584045	0.0050584045	30049	931519	21
476.26438879966736	31	1.3417085	6.3351793	51.0	0.0	151.0	0.0	0.008885487	0.008885487	0.008885487	0.008885487	30049	961568	21
490.9482698440552	32	0.98994976	5.6683817	52.0	0.0	151.0	0.0	0.0065559587	0.0065559587	0.0065559587	0.0065559587	30049	991617	21
505.57751083374023	33	0.030150754	0.42425868	6.0	0.0	151.0	0.0	0.00019967387	0.00019967387	0.00019967387	0.00019967387	30049	1021666	21
519.8252580165863	34	0.3316583	2.7050207	30.0	0.0	151.0	0.0	0.0021964125	0.0021964125	0.0021964125	0.0021964125	30049	1051715	21
534.1816139221191	35	0.2512563	2.292041	28.0	0.0	151.0	0.0	0.0016639489	0.0016639489	0.0016639489	0.0016639489	30049	1081764	21
548.3783891201019	36	0.9698492	6.2517605	59.0	0.0	151.0	0.0	0.006422843	0.006422843	0.006422843	0.006422843	30049	1111813	21
562.5546309947968	37	0.6281407	4.7428775	53.0	0.0	151.0	0.0	0.0041598724	0.0041598724	0.0041598724	0.0041598724	30049	1141862	21
576.7618041038513	38	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1171911	21
590.9818329811096	39	0.8492462	6.309232	52.0	0.0	151.0	0.0	0.005624147	0.005624147	0.005624147	0.005624147	30049	1201960	21
605.0995631217957	40	0.08040201	1.1313567	16.0	0.0	151.0	0.0	0.00053246366	0.00053246366	0.00053246366	0.00053246366	30049	1232009	21
619.2452108860016	41	0.34170854	3.7098012	49.0	0.0	151.0	0.0	0.0022629704	0.0022629704	0.0022629704	0.0022629704	30049	1262058	21
633.3860847949982	42	0.10050251	1.4141958	20.0	0.0	151.0	0.0	0.0006655796	0.0006655796	0.0006655796	0.0006655796	30049	1292107	21
647.5170130729675	43	0.3919598	3.5806768	38.0	0.0	151.0	0.0	0.0025957602	0.0025957602	0.0025957602	0.0025957602	30049	1322156	21
661.5807490348816	44	0.1356784	1.9091642	27.0	0.0	151.0	0.0	0.0008985324	0.0008985324	0.0008985324	0.0008985324	30049	1352205	21
675.9122288227081	45	0.24120604	2.7749982	38.0	0.0	151.0	0.0	0.001597391	0.001597391	0.001597391	0.001597391	30049	1382254	21
690.0014479160309	46	0.20603015	2.8991013	41.0	0.0	151.0	0.0	0.0013644381	0.0013644381	0.0013644381	0.0013644381	30049	1412303	21
704.1046648025513	47	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1442352	21
718.2879309654236	48	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1472401	21
732.4465119838715	49	0.0050251256	0.070709795	1.0	0.0	151.0	0.0	3.327898e-05	3.327898e-05	3.327898e-05	3.327898e-05	30049	1502450	21
746.641371011734	50	0.38693467	3.5353248	38.0	0.0	151.0	0.0	0.0025624812	0.0025624812	0.0025624812	0.0025624812	30049	1532499	21
760.7215218544006	51	0.36180905	3.5443707	41.0	0.0	151.0	0.0	0.0023960865	0.0023960865	0.0023960865	0.0023960865	30049	1562548	21
774.8192489147186	52	0.79899496	4.969232	39.0	0.0	151.0	0.0	0.0052913576	0.0052913576	0.0052913576	0.0052913576	30049	1592597	21
788.9109718799591	53	1.3869346	7.3413563	62.0	0.0	151.0	0.0	0.0091849975	0.0091849975	0.0091849975	0.0091849975	30049	1622646	21
803.0519909858704	54	1.1457286	6.734287	60.0	0.0	151.0	0.0	0.007587607	0.007587607	0.007587607	0.007587607	30049	1652695	21
817.1474769115448	55	1.281407	5.874843	44.0	0.0	151.0	0.0	0.00848614	0.00848614	0.00848614	0.00848614	30049	1682744	21
831.2158050537109	56	1.9346733	7.680868	49.0	0.0	151.0	0.0	0.012812407	0.012812407	0.012812407	0.012812407	30049	1712793	21
845.3200860023499	57	1.4723618	6.936032	63.0	0.0	151.0	0.0	0.009750741	0.009750741	0.009750741	0.009750741	30049	1742842	21
859.4225859642029	58	1.3869346	6.845461	53.0	0.0	151.0	0.0	0.0091849975	0.0091849975	0.0091849975	0.0091849975	30049	1772891	21
873.5039508342743	59	1.7638191	7.86312	53.0	0.0	151.0	0.0	0.011680922	0.011680922	0.011680922	0.011680922	30049	1802940	21
887.587376832962	60	0.9045226	5.9102097	51.0	0.0	151.0	0.0	0.005990216	0.005990216	0.005990216	0.005990216	30049	1832989	21
901.6431398391724	61	0.8241206	6.095902	65.0	0.0	151.0	0.0	0.0054577524	0.0054577524	0.0054577524	0.0054577524	30049	1863038	21
915.7231738567352	62	1.2462312	7.2454925	66.0	0.0	151.0	0.0	0.008253186	0.008253186	0.008253186	0.008253186	30049	1893087	21
929.8561689853668	63	0.33668342	2.7385595	28.0	0.0	151.0	0.0	0.0022296915	0.0022296915	0.0022296915	0.0022296915	30049	1923136	21
944.0046329498291	64	1.6783919	8.808806	76.0	0.0	151.0	0.0	0.0111151785	0.0111151785	0.0111151785	0.0111151785	30049	1953185	21
958.0272781848907	65	1.1055276	7.0428634	74.0	0.0	151.0	0.0	0.007321375	0.007321375	0.007321375	0.007321375	30049	1983234	21
972.0729429721832	66	0.4723618	3.9300404	47.0	0.0	151.0	0.0	0.0031282238	0.0031282238	0.0031282238	0.0031282238	30049	2013283	21
986.2966549396515	67	1.1155779	7.0062213	57.0	0.0	151.0	0.0	0.007387933	0.007387933	0.007387933	0.007387933	30049	2043332	21
1000.2993848323822	68	0.71859294	6.319882	63.0	0.0	151.0	0.0	0.004758894	0.004758894	0.004758894	0.004758894	30049	2073381	21
1016.2321770191193	69	1.557789	7.9119167	65.0	0.0	151.0	0.0	0.010316483	0.010316483	0.010316483	0.010316483	30049	2103430	21
1031.1621630191803	70	0.23115578	2.1069002	26.0	0.0	151.0	0.0	0.001530833	0.001530833	0.001530833	0.001530833	30049	2133479	21
1047.0084481239319	71	1.4371859	7.221187	53.0	0.0	151.0	0.0	0.009517788	0.009517788	0.009517788	0.009517788	30049	2163528	21
1062.4416539669037	72	0.8592965	5.2839284	53.0	0.0	151.0	0.0	0.005690705	0.005690705	0.005690705	0.005690705	30049	2193577	21
1078.330218076706	73	1.4170854	8.96178	71.0	0.0	151.0	0.0	0.009384672	0.009384672	0.009384672	0.009384672	30049	2223626	21
1092.9822449684143	74	0.8844221	5.9598074	47.0	0.0	151.0	0.0	0.0058571002	0.0058571002	0.0058571002	0.0058571002	30049	2253675	21
1107.5885708332062	75	0.23115578	2.258837	25.0	0.0	151.0	0.0	0.001530833	0.001530833	0.001530833	0.001530833	30049	2283724	21
1122.0516369342804	76	0.31658292	2.9064608	33.0	0.0	151.0	0.0	0.0020965757	0.0020965757	0.0020965757	0.0020965757	30049	2313773	21
1136.4626219272614	77	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2343822	21
1150.7893900871277	78	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2373871	21
1164.7779982089996	79	0.51758796	5.1780787	58.0	0.0	151.0	0.0	0.0034277346	0.0034277346	0.0034277346	0.0034277346	30049	2403920	21
1178.801822900772	80	0.20603015	1.8762635	23.0	0.0	151.0	0.0	0.0013644381	0.0013644381	0.0013644381	0.0013644381	30049	2433969	21
1192.9190769195557	81	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2464018	21
1206.9708518981934	82	0.07035176	0.98993695	14.0	0.0	151.0	0.0	0.0004659057	0.0004659057	0.0004659057	0.0004659057	30049	2494067	21
1221.1700627803802	83	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	2524116	21
1235.350136756897	84	0.56281406	5.8115144	72.0	0.0	151.0	0.0	0.0037272456	0.0037272456	0.0037272456	0.0037272456	30049	2554165	21
1249.4502890110016	85	0.09547739	1.0494934	14.0	0.0	151.0	0.0	0.00063230057	0.00063230057	0.00063230057	0.00063230057	30049	2584214	21
1263.4651448726654	86	0.2964824	4.1718774	59.0	0.0	151.0	0.0	0.0019634597	0.0019634597	0.0019634597	0.0019634597	30049	2614263	21
1277.4947950839996	87	0.22110553	2.455914	33.0	0.0	151.0	0.0	0.0014642751	0.0014642751	0.0014642751	0.0014642751	30049	2644312	21
1291.6054921150208	88	0.36180905	3.5922508	37.0	0.0	151.0	0.0	0.0023960865	0.0023960865	0.0023960865	0.0023960865	30049	2674361	21
1305.550458908081	89	0.6080402	5.496196	55.0	0.0	151.0	0.0	0.004026756	0.004026756	0.004026756	0.004026756	30049	2704410	21
1319.6011719703674	90	1.1256281	5.7536793	42.0	0.0	151.0	0.0	0.007454491	0.007454491	0.007454491	0.007454491	30049	2734459	21
1333.7646629810333	91	0.9748744	6.590261	54.0	0.0	151.0	0.0	0.006456122	0.006456122	0.006456122	0.006456122	30049	2764508	21
1347.8648221492767	92	0.71356785	5.0726748	50.0	0.0	151.0	0.0	0.004725615	0.004725615	0.004725615	0.004725615	30049	2794557	21
1361.991406917572	93	1.3467337	8.290903	79.0	0.0	151.0	0.0	0.008918766	0.008918766	0.008918766	0.008918766	30049	2824606	21
1376.0833160877228	94	1.2211056	7.772608	64.0	0.0	151.0	0.0	0.008086791	0.008086791	0.008086791	0.008086791	30049	2854655	21
1390.1374988555908	95	1.3869346	7.6023026	52.0	0.0	151.0	0.0	0.0091849975	0.0091849975	0.0091849975	0.0091849975	30049	2884704	21
1404.1720399856567	96	2.954774	10.638556	58.0	0.0	151.0	0.0	0.01956804	0.01956804	0.01956804	0.01956804	30049	2914753	21
1418.361251115799	97	1.8341708	7.064501	56.0	0.0	151.0	0.0	0.012146827	0.012146827	0.012146827	0.012146827	30049	2944802	21
1432.3217239379883	98	2.884422	10.3565445	59.0	0.0	151.0	0.0	0.019102134	0.019102134	0.019102134	0.019102134	30049	2974851	21
1443.7056059837341	99	2.2613065	8.137762	59.0	0.0	151.0	0.0	0.01497554	0.01497554	0.01497554	0.01497554	30049	3004900	21
