Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.1672801971435547	0	-0.42860222	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409627	-0.020409627	-0.020409627	-0.020409627	1008	1008
2.9684500694274902	1	-0.40660846	0.086677596	-0.2235476	-0.68927497	21.0	0.0	-0.019362308	-0.019362308	-0.019362308	-0.019362308	1008	2016
3.404041051864624	2	-0.425608	0.09744936	-0.18877631	-0.6960493	21.0	0.0	-0.020267047	-0.020267047	-0.020267047	-0.020267047	1008	3024
3.825317144393921	3	-0.42614743	0.08177427	-0.2454104	-0.6259779	21.0	0.0	-0.020292733	-0.020292733	-0.020292733	-0.020292733	1008	4032
4.24454402923584	4	-0.4251956	0.085510954	-0.26275128	-0.63663334	21.0	0.0	-0.020247411	-0.020247411	-0.020247411	-0.020247411	1008	5040
4.665919065475464	5	-0.39949408	0.06891146	-0.29009533	-0.5712428	21.0	0.0	-0.01902353	-0.01902353	-0.01902353	-0.01902353	1008	6048
5.095668077468872	6	-0.41796753	0.100615315	-0.18103209	-0.66015553	21.0	0.0	-0.019903215	-0.019903215	-0.019903215	-0.019903215	1008	7056
5.540885925292969	7	-0.40965864	0.09557297	-0.19155361	-0.6420666	21.0	0.0	-0.019507555	-0.019507555	-0.019507555	-0.019507555	1008	8064
5.966274976730347	8	-0.4362456	0.11932922	-0.25195092	-0.786867	21.0	0.0	-0.020773599	-0.020773599	-0.020773599	-0.020773599	1008	9072
6.400633096694946	9	-0.45236316	0.10510167	-0.2165435	-0.7419747	21.0	0.0	-0.021541106	-0.021541106	-0.021541106	-0.021541106	1008	10080
6.820430040359497	10	-0.43633616	0.10414674	-0.27294013	-0.75482404	21.0	0.0	-0.020777915	-0.020777915	-0.020777915	-0.020777915	1008	11088
7.257780075073242	11	-0.44938123	0.10174477	-0.30868384	-0.6927351	21.0	0.0	-0.021399109	-0.021399109	-0.021399109	-0.021399109	1008	12096
7.690197944641113	12	-0.44806576	0.101218626	-0.27929896	-0.7834548	21.0	0.0	-0.021336464	-0.021336464	-0.021336464	-0.021336464	1008	13104
8.138087272644043	13	-0.5226984	0.111116655	-0.27394867	-0.7811613	21.0	0.0	-0.0248904	-0.0248904	-0.0248904	-0.0248904	1008	14112
8.565796136856079	14	-0.29310092	1.4077885	9.325097	-0.78230625	21.0	0.0	-0.0139571875	-0.0139571875	-0.0139571875	-0.0139571875	1008	15120
8.988816022872925	15	-0.5333269	0.11793121	-0.24285969	-0.801625	21.0	0.0	-0.025396518	-0.025396518	-0.025396518	-0.025396518	1008	16128
9.429027080535889	16	0.66442764	4.35111	19.371395	-0.8834155	21.0	0.0	0.03163942	0.03163942	0.03163942	0.03163942	1008	17136
9.850035190582275	17	1.4828783	6.055233	29.147024	-0.85663503	21.0	0.0	0.07061325	0.07061325	0.07061325	0.07061325	1008	18144
10.286772966384888	18	9.317408	16.373835	59.01738	-0.83935225	21.0	0.0	0.44368607	0.44368607	0.44368607	0.44368607	1008	19152
10.714308023452759	19	8.9239645	17.08564	59.227615	-0.93865824	21.0	0.0	0.4249507	0.4249507	0.4249507	0.4249507	1008	20160
11.159411191940308	20	11.404655	17.005436	69.27577	-0.8303305	21.0	0.0	0.54307884	0.54307884	0.54307884	0.54307884	1008	21168
