Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
25.46529793739319	0	-363.26056	182.7789	119.87671	-837.2257	106.6622340425532	28.913669360012364	40105	40105
53.06330704689026	1	-289.8373	150.35103	133.02774	-645.49884	111.94972067039106	72.15763112084719	40078	80183
77.62380313873291	2	-228.24223	136.80989	147.09955	-596.43335	107.6236559139785	28.819950519121566	40036	120219
103.64400601387024	3	-184.42653	111.01677	211.97037	-592.38403	110.09615384615384	29.48484592215558	40075	160294
129.783704996109	4	-168.19458	108.69988	232.84392	-548.5299	111.16388888888889	34.082063161155425	40019	200313
154.237890958786	5	-168.81557	94.27272	212.53177	-445.78418	113.9375	44.58981694925627	40106	240419
179.83769011497498	6	-153.70683	110.928696	217.32153	-534.58386	119.10714285714286	58.45995126033329	40020	280439
206.97766995429993	7	-127.980125	108.90429	272.40402	-584.956	125.025	76.64520125226367	40008	320447
235.6649100780487	8	-109.444046	117.58703	249.40274	-534.45496	139.9125874125874	98.14152074074102	40015	360462
268.3750147819519	9	-103.854195	113.11042	242.60507	-595.67426	152.51330798479088	123.624196005906	40111	400573
297.83764386177063	10	-85.62897	112.49838	213.37648	-622.2339	155.4108527131783	90.92066670541192	40096	440669
337.00284481048584	11	-48.780544	125.08154	218.96365	-531.6534	182.8173515981735	155.61274809653264	40037	480706
371.50587797164917	12	-36.601414	120.311005	230.71098	-362.93808	184.38248847926266	112.7717251685639	40011	520717
413.40474581718445	13	-42.545803	125.13553	216.37076	-333.39868	226.3954802259887	170.62785878707177	40072	560789
457.6028699874878	14	-37.06097	117.19741	216.02008	-365.0298	229.2057142857143	175.13985585869392	40111	600900
505.69450783729553	15	-36.997482	142.21924	235.83177	-389.31314	287.841726618705	204.58131517292114	40010	640910
559.0445959568024	16	-38.921234	127.1593	232.87662	-369.4834	310.8320610687023	224.943967668414	40719	681629
610.4275779724121	17	-7.5938287	133.99213	215.6865	-296.96927	322.991935483871	210.50256668298576	40051	721680
