Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.177698850631714	0	-0.41354844	0.071945384	-0.2635132	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.014713977	-0.014713977	1008	1008
3.0824759006500244	1	-0.40529346	0.08270096	-0.29290766	-0.65980035	21.0	0.0	-0.01929969	-0.01929969	-0.015318623	-0.015318623	1008	2016
3.636108875274658	2	-0.42087984	0.07047462	-0.2976644	-0.545743	21.0	0.0	-0.020041896	-0.020041896	-0.01382899	-0.01382899	1008	3024
4.23645281791687	3	-0.4393746	0.088795684	-0.29634765	-0.65167576	21.0	0.0	-0.0209226	-0.0209226	-0.0152004985	-0.0152004985	1008	4032
4.8994340896606445	4	-0.41306403	0.08524371	-0.26162034	-0.6340536	21.0	0.0	-0.019669717	-0.019669717	-0.013057039	-0.013057039	1008	5040
5.5919787883758545	5	-0.41130242	0.09364596	-0.26557264	-0.60529613	21.0	0.0	-0.019585831	-0.019585831	-0.013465269	-0.013465269	1008	6048
6.3055408000946045	6	-0.4003222	0.07821946	-0.22367196	-0.5703919	21.0	0.0	-0.019062962	-0.019062962	-0.011854909	-0.011854909	1008	7056
7.090041875839233	7	-0.40729627	0.101949155	-0.1693273	-0.7369172	21.0	0.0	-0.01939506	-0.01939506	-0.012635743	-0.012635743	1008	8064
7.915063858032227	8	-0.41902864	0.10637474	-0.22612238	-0.710748	21.0	0.0	-0.019953744	-0.019953744	-0.010994512	-0.010994512	1008	9072
8.799471855163574	9	-0.44720355	0.09443283	-0.24472436	-0.6893443	21.0	0.0	-0.021295408	-0.021295408	-0.011354252	-0.011354252	1008	10080
9.741672992706299	10	-0.035134356	2.8291628	19.3496	-0.65794957	21.0	0.0	-0.0016730655	-0.0016730655	0.009776669	0.009776669	1008	11088
10.67096996307373	11	-0.2401277	1.4060982	9.376337	-0.71273315	21.0	0.0	-0.011434653	-0.011434653	-0.00016468337	-0.00016468337	1008	12096
11.695462942123413	12	0.12981407	3.1352324	19.291792	-0.6971385	21.0	0.0	0.0061816224	0.0061816224	0.019632416	0.019632416	1008	13104
12.751879930496216	13	0.5433088	5.070742	29.333725	-0.7412273	21.0	0.0	0.025871845	0.025871845	0.038526814	0.038526814	1008	14112
13.81911301612854	14	1.3605741	7.4751873	39.220253	-0.75556177	21.0	0.0	0.06478925	0.06478925	0.07857339	0.07857339	1008	15120
14.920644760131836	15	2.5922124	10.202775	59.36193	-0.73653823	21.0	0.0	0.123438686	0.123438686	0.13866025	0.13866025	1008	16128
16.32351279258728	16	3.8228748	10.918016	39.3953	-0.71803206	21.0	0.0	0.18204169	0.18204169	0.19688429	0.19688429	1008	17136
17.72605800628662	17	2.1256616	7.5287886	29.171	-0.83580023	21.0	0.0	0.10122199	0.10122199	0.11625207	0.11625207	1008	18144
19.220367908477783	18	8.339331	16.14899	59.16021	-0.8969828	21.0	0.0	0.39711097	0.39711097	0.4133007	0.4133007	1008	19152
20.72783589363098	19	11.236951	18.89843	69.31416	-0.87756145	21.0	0.0	0.5350929	0.5350929	0.5514837	0.5514837	1008	20160
22.320011854171753	20	10.198391	18.493608	59.18064	-0.7666388	21.0	0.0	0.48563766	0.48563766	0.50149864	0.50149864	1008	21168
23.97239589691162	21	12.239255	18.198477	59.192455	-0.7568782	21.0	0.0	0.58282167	0.58282167	0.5997156	0.5997156	1008	22176
25.621071815490723	22	12.464917	18.405306	69.00347	-1.16475	21.0	0.0	0.5935675	0.5935675	0.6095429	0.6095429	1008	23184
27.370333909988403	23	17.021013	24.746473	79.230934	-0.7908852	21.0	0.0	0.81052446	0.81052446	0.8267435	0.8267435	1008	24192
29.150689840316772	24	28.204233	24.749674	78.885254	-0.81876326	21.0	0.0	1.3430587	1.3430587	1.3600161	1.3600161	1008	25200
30.96652889251709	25	22.817324	23.559164	69.057526	-0.9932426	21.0	0.0	1.0865393	1.0865393	1.1028403	1.1028403	1008	26208
32.8223397731781	26	32.75211	25.82704	99.00587	-0.83954805	21.0	0.0	1.5596243	1.5596243	1.5765337	1.5765337	1008	27216
34.75942087173462	27	33.36453	25.675905	98.86645	-0.7511952	21.0	0.0	1.588787	1.588787	1.60551	1.60551	1008	28224
36.79857087135315	28	44.97058	24.86748	98.77331	-0.64056283	21.0	0.0	2.141456	2.141456	2.1589108	2.1589108	1008	29232
38.90011787414551	29	43.895245	29.828241	98.843155	-0.8054166	21.0	0.0	2.0902498	2.0902498	2.1076374	2.1076374	1008	30240
41.43661284446716	30	41.21315	30.57712	108.83334	-0.9065633	21.0	0.0	1.9625307	1.9625307	1.9793116	1.9793116	1008	31248
43.76809287071228	31	54.865448	28.12293	108.92254	-0.7819747	21.0	0.0	2.6126404	2.6126404	2.630003	2.630003	1008	32256
46.02434802055359	32	52.79485	23.738398	98.90013	9.246883	21.0	0.0	2.5140405	2.5140405	2.5311222	2.5311222	1008	33264
48.48240804672241	33	57.31216	25.289106	108.57161	-0.73663306	21.0	0.0	2.7291508	2.7291508	2.7462976	2.7462976	1008	34272
51.05624580383301	34	59.002956	20.901684	108.798325	-0.7275708	21.0	0.0	2.8096642	2.8096642	2.826673	2.826673	1008	35280
53.554555892944336	35	66.26591	21.271278	118.53618	-0.64632195	21.0	0.0	3.1555195	3.1555195	3.1726623	3.1726623	1008	36288
56.361119747161865	36	66.24632	21.760523	98.84479	-0.6600983	21.0	0.0	3.1545866	3.1545866	3.1714654	3.1714654	1008	37296
59.11419868469238	37	67.44568	22.242002	108.75127	-0.83495504	21.0	0.0	3.211699	3.211699	3.2284887	3.2284887	1008	38304
61.76164388656616	38	70.35363	22.609167	108.636215	9.169104	21.0	0.0	3.3501728	3.3501728	3.36671	3.36671	1008	39312
