Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.1732120513916016	0	-0.42860222	0.087410815	-0.25177664	-0.6315052	21.0	0.0	-0.020409627	-0.020409627	-0.016886547	-0.016886547	1008	1008
3.04117488861084	1	-0.40660778	0.086677015	-0.22355297	-0.68927515	21.0	0.0	-0.019362276	-0.019362276	-0.0154412165	-0.0154412165	1008	2016
3.603672981262207	2	-0.42563394	0.09746085	-0.18879065	-0.696098	21.0	0.0	-0.020268284	-0.020268284	-0.015206494	-0.015206494	1008	3024
4.225157022476196	3	-0.42614564	0.08181985	-0.24581783	-0.6262694	21.0	0.0	-0.020292653	-0.020292653	-0.015520259	-0.015520259	1008	4032
4.893439769744873	4	-0.4253118	0.08558689	-0.26286557	-0.63874674	21.0	0.0	-0.020252943	-0.020252943	-0.014987728	-0.014987728	1008	5040
5.588780879974365	5	-0.39985636	0.06948019	-0.2906298	-0.574469	21.0	0.0	-0.01904078	-0.01904078	-0.012028727	-0.012028727	1008	6048
6.406637907028198	6	-0.41842413	0.100434475	-0.18269454	-0.6611451	21.0	0.0	-0.01992496	-0.01992496	-0.013797147	-0.013797147	1008	7056
7.2368879318237305	7	-0.41112986	0.09612508	-0.19294448	-0.64481705	21.0	0.0	-0.019577613	-0.019577613	-0.011514009	-0.011514009	1008	8064
8.145012855529785	8	-0.43957898	0.12083998	-0.25028923	-0.79958785	21.0	0.0	-0.020932332	-0.020932332	-0.011434714	-0.011434714	1008	9072
9.142794847488403	9	-0.45647338	0.106990375	-0.22001413	-0.75280505	21.0	0.0	-0.02173683	-0.02173683	-0.010846461	-0.010846461	1008	10080
10.180904150009155	10	-0.44350418	0.106016204	-0.273312	-0.7607191	21.0	0.0	-0.021119246	-0.021119246	-0.009515867	-0.009515867	1008	11088
11.212698936462402	11	-0.45706093	0.105309196	-0.3000803	-0.7174914	21.0	0.0	-0.021764807	-0.021764807	-0.010401528	-0.010401528	1008	12096
12.280340194702148	12	-0.45652938	0.10136846	-0.28655377	-0.79371077	21.0	0.0	-0.021739494	-0.021739494	-0.010360994	-0.010360994	1008	13104
13.392112016677856	13	-0.52559304	0.11159944	-0.2671949	-0.7733147	21.0	0.0	-0.02502824	-0.02502824	-0.011061813	-0.011061813	1008	14112
14.601878881454468	14	0.54394764	4.1644564	19.331196	-0.7752068	21.0	0.0	0.025902275	0.025902275	0.039174013	0.039174013	1008	15120
15.848832845687866	15	-0.5221731	0.11422264	-0.23403887	-0.7984679	21.0	0.0	-0.024865385	-0.024865385	-0.011439875	-0.011439875	1008	16128
17.45207405090332	16	1.1077547	5.4789786	19.396353	-0.7990885	21.0	0.0	0.052750226	0.052750226	0.06779819	0.06779819	1008	17136
18.963365077972412	17	2.3549066	8.115469	39.415184	-0.80136013	21.0	0.0	0.11213842	0.11213842	0.12684035	0.12684035	1008	18144
20.53731894493103	18	6.8737273	12.422828	49.110077	-0.7498705	21.0	0.0	0.32732034	0.32732034	0.3438674	0.3438674	1008	19152
22.13169288635254	19	5.8608665	12.740316	49.311974	-0.8191999	21.0	0.0	0.2790889	0.2790889	0.29521844	0.29521844	1008	20160
23.88183093070984	20	8.567986	14.207572	49.226788	-0.73648715	21.0	0.0	0.40799928	0.40799928	0.4238633	0.4238633	1008	21168
25.59166979789734	21	13.698635	18.616217	69.16825	-0.831623	21.0	0.0	0.652316	0.652316	0.6693986	0.6693986	1008	22176
27.366318941116333	22	23.68073	24.117496	79.06545	-0.8244492	21.0	0.0	1.1276538	1.1276538	1.1449233	1.1449233	1008	23184
29.187039136886597	23	25.48942	21.19583	79.11379	-0.9104479	21.0	0.0	1.213782	1.213782	1.2318321	1.2318321	1008	24192
31.085182189941406	24	29.01239	22.569221	69.107666	-0.73844594	21.0	0.0	1.3815424	1.3815424	1.3988775	1.3988775	1008	25200
33.0253369808197	25	30.849436	24.576906	79.01244	-0.8360575	21.0	0.0	1.469021	1.469021	1.4867295	1.4867295	1008	26208
35.0702919960022	26	37.895252	24.347252	88.971085	-0.91994387	21.0	0.0	1.8045357	1.8045357	1.82238	1.82238	1008	27216
37.15538811683655	27	47.81532	27.66337	98.72025	-0.7788029	21.0	0.0	2.2769198	2.2769198	2.295051	2.295051	1008	28224
39.32588982582092	28	44.71637	23.082481	79.063095	-0.7607755	21.0	0.0	2.1293507	2.1293507	2.1469204	2.1469204	1008	29232
41.52525496482849	29	54.817566	27.820107	98.81579	-0.72516906	21.0	0.0	2.6103604	2.6103604	2.6283298	2.6283298	1008	30240
43.767208099365234	30	53.149975	26.301317	99.06197	-1.0153167	21.0	0.0	2.530951	2.530951	2.5484607	2.5484607	1008	31248
46.05916881561279	31	66.18668	24.921135	118.77177	-0.80625176	21.0	0.0	3.151747	3.151747	3.169058	3.169058	1008	32256
48.41899609565735	32	66.56714	21.243149	108.67413	8.914928	21.0	0.0	3.169864	3.169864	3.1872096	3.1872096	1008	33264
50.81916880607605	33	68.85186	20.011854	118.86754	18.775831	21.0	0.0	3.2786598	3.2786598	3.2955525	3.2955525	1008	34272
53.28905510902405	34	69.0133	20.812195	108.27418	19.018208	21.0	0.0	3.2863474	3.2863474	3.3028255	3.3028255	1008	35280
55.90086007118225	35	74.967926	23.19188	118.73925	8.983828	21.0	0.0	3.5699012	3.5699012	3.5865371	3.5865371	1008	36288
58.45697498321533	36	74.740425	24.095371	118.368454	9.073822	21.0	0.0	3.559068	3.559068	3.5755708	3.5755708	1008	37296
61.17334198951721	37	77.64877	22.877796	118.648705	19.30975	21.0	0.0	3.6975605	3.6975605	3.7139034	3.7139034	1008	38304
63.950052976608276	38	86.53892	16.965563	118.61668	38.94243	21.0	0.0	4.120901	4.120901	4.137081	4.137081	1008	39312
66.72827506065369	39	82.038826	17.73205	118.560326	38.938515	21.0	0.0	3.9066112	3.9066112	3.92253	3.92253	1008	40320
69.5626380443573	40	80.73619	22.18543	128.50522	28.759254	21.0	0.0	3.8445804	3.8445804	3.8607707	3.8607707	1008	41328
72.55804204940796	41	83.56982	22.419779	118.349075	9.153599	21.0	0.0	3.9795148	3.9795148	3.9954276	3.9954276	1008	42336
75.55978989601135	42	83.60791	21.455614	128.24338	-0.86846757	21.0	0.0	3.981329	3.981329	3.9970655	3.9970655	1008	43344
78.6546859741211	43	86.69821	17.595634	128.11206	48.608383	21.0	0.0	4.128486	4.128486	4.1441374	4.1441374	1008	44352
81.72270202636719	44	82.958786	21.701944	127.85546	38.80969	21.0	0.0	3.9504187	3.9504187	3.9659357	3.9659357	1008	45360
84.88036799430847	45	80.73745	18.008413	118.60046	38.850723	21.0	0.0	3.8446403	3.8446403	3.859806	3.859806	1008	46368
88.04780411720276	46	85.41189	16.746353	108.56576	28.550562	21.0	0.0	4.0672326	4.0672326	4.08255	4.08255	1008	47376
91.3454921245575	47	88.08529	22.675503	138.1821	28.933315	21.0	0.0	4.194538	4.194538	4.2098823	4.2098823	1008	48384
94.68489193916321	48	89.36353	15.788955	118.08165	58.71791	21.0	0.0	4.255407	4.255407	4.2705	4.2705	1008	49392
98.17061495780945	49	88.72643	20.515368	127.83313	18.61041	21.0	0.0	4.225068	4.225068	4.2401395	4.2401395	1008	50400
101.70753812789917	50	87.01121	18.973417	137.91508	48.618668	21.0	0.0	4.143391	4.143391	4.1582274	4.1582274	1008	51408
105.44232106208801	51	85.20893	19.947914	128.44092	29.182482	21.0	0.0	4.057568	4.057568	4.0721984	4.0721984	1008	52416
109.12044882774353	52	83.13828	19.736486	118.26801	38.79423	21.0	0.0	3.9589663	3.9589663	3.973882	3.973882	1008	53424
112.85071206092834	53	91.20688	13.872657	128.52966	58.377213	21.0	0.0	4.3431845	4.3431845	4.3578677	4.3578677	1008	54432
116.6073009967804	54	88.048584	15.806668	118.57419	38.90656	21.0	0.0	4.1927896	4.1927896	4.2074614	4.2074614	1008	55440
120.60393214225769	55	88.64032	16.017529	128.04736	48.895905	21.0	0.0	4.220968	4.220968	4.235475	4.235475	1008	56448
124.46984314918518	56	84.13684	19.725773	127.69583	38.868828	21.0	0.0	4.0065165	4.0065165	4.021151	4.021151	1008	57456
128.32364988327026	57	88.21061	18.172113	118.27725	38.78611	21.0	0.0	4.2005053	4.2005053	4.2148433	4.2148433	1008	58464
132.3244068622589	58	93.43136	15.021791	118.27989	58.613518	21.0	0.0	4.4491124	4.4491124	4.4634943	4.4634943	1008	59472
136.47528314590454	59	86.98048	20.590776	128.2615	39.004166	21.0	0.0	4.141928	4.141928	4.1564283	4.1564283	1008	60480
141.25798892974854	60	87.99497	21.267948	127.91793	-1.0641397	21.0	0.0	4.190237	4.190237	4.2046876	4.2046876	1008	61488
146.22576808929443	61	88.867195	17.656868	127.98738	58.558865	21.0	0.0	4.231772	4.231772	4.246029	4.246029	1008	62496
150.65619707107544	62	86.147026	21.554403	128.13184	29.023226	21.0	0.0	4.102239	4.102239	4.116671	4.116671	1008	63504
154.9049210548401	63	85.529724	16.086683	118.39216	58.269276	21.0	0.0	4.072844	4.072844	4.087221	4.087221	1008	64512
