Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar	Seed
48.11448287963867	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	5.124104e-07	5.124104e-07	-0.69259953	0.009995899	0.0002290417	9.67582e-05	0.6926225	30049	30049	1
95.39314198493958	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.9506742e-05	2.9506742e-05	-0.60461915	0.27262273	0.39762947	0.3579162	0.6443821	30049	60098	1
142.85394883155823	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.0138547e-05	1.0138547e-05	-0.67403364	0.21514557	0.15418264	0.14499065	0.68945193	30049	90147	1
188.11097979545593	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.3029914e-07	-4.3029914e-07	-0.6921532	0.008918513	0.00027437875	0.00014049243	0.6921807	30049	120196	1
233.26356196403503	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.549941e-07	6.549941e-07	-0.69320583	0.0032368042	0.00021330826	5.2871466e-05	0.6932272	30049	150245	1
281.08023381233215	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.20670025e-08	1.20670025e-08	-0.6930562	0.0011506425	3.298374e-06	6.9191424e-07	0.6930567	30049	180294	1
329.1977298259735	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.2429247e-07	-1.2429247e-07	-0.69320846	0.0008689597	0.0003279501	0.00010267423	0.69324124	30049	210343	1
376.8749108314514	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.455008e-07	6.455008e-07	-0.69256675	0.007046751	0.00020432971	5.7094006e-05	0.6925872	30049	240392	1
422.3751018047333	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.692628e-07	6.692628e-07	-0.6932259	0.0036400533	0.00014138529	1.515159e-05	0.6932401	30049	270441	1
470.0277557373047	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-9.135879e-07	-9.135879e-07	-0.6931576	0.004523029	1.4719083e-05	4.1907947e-06	0.693159	30049	300490	1
518.2683117389679	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.3760072e-06	-1.3760072e-06	-0.6927162	0.00858389	0.00025126248	8.548495e-05	0.69274145	30049	330539	1
565.7696917057037	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.4450695e-06	-1.4450695e-06	-0.6932192	0.006672682	0.0038504072	0.001601967	0.6936043	30049	360588	1
613.5178649425507	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.5694732e-07	-1.5694732e-07	-0.69314754	0.0007840395	4.9820148e-05	1.791447e-05	0.6931524	30049	390637	1
660.9213447570801	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	7.42873e-07	7.42873e-07	-0.69315416	0.0037327807	1.9303958e-05	3.9656866e-06	0.69315606	30049	420686	1
708.4041037559509	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.309482e-06	2.309482e-06	-0.6932138	0.011548878	5.313886e-06	2.4552303e-06	0.6932145	30049	450735	1
755.9121558666229	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.4856117e-07	3.4856117e-07	-0.6931487	0.001740281	2.002938e-05	3.2134492e-06	0.69315064	30049	480784	1
804.2328407764435	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.396779e-08	6.396779e-08	-0.69319654	0.0006341817	8.6235195e-06	1.4412744e-06	0.6931975	30049	510833	1
852.2776777744293	17	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.7266042e-07	-4.7266042e-07	-0.6931503	0.002499038	0.0010442956	0.00069541915	0.69325477	30049	540882	1
897.763573884964	18	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.3102292e-07	1.3102292e-07	-0.69314736	0.0006622374	2.1650612e-06	6.783129e-07	0.69314754	30049	570931	1
945.8451709747314	19	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.6175588e-07	-1.6175588e-07	-0.6928427	0.0034178256	6.669013e-05	1.8401764e-05	0.6928494	30049	600980	1
992.9173519611359	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.543216e-07	1.543216e-07	-0.6931476	0.0008574128	0.0013398958	0.0008089121	0.69328153	30049	631029	1
1040.0957067012787	21	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.247258e-07	-4.247258e-07	-0.6927438	0.013209077	0.00055083993	0.00019274725	0.69279885	30049	661078	1
1085.6254727840424	22	0.040201005	0.56567836	8.0	0.0	151.0	0.0	0.00026623183	0.00026623183	0.00026621026	0.00026621026	-0.69314665	0.000563529	0.0005740066	0.0001458156	0.69320405	30049	691127	1
1130.9491457939148	23	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.3562928e-08	-2.3562928e-08	-0.6931473	0.00019064594	0.0009251498	0.0002728791	0.6932397	30049	721176	1
1176.2248976230621	24	0.04522613	0.636388	9.0	0.0	151.0	0.0	0.0002995108	0.0002995108	0.00029991235	0.00029991235	-0.69314957	0.0020237775	7.479348e-07	3.4016182e-07	0.6931496	30049	751225	1
1221.5739107131958	25	0.2964824	2.73035	36.0	0.0	151.0	0.0	0.0019634597	0.0019634597	0.001964669	0.001964669	-0.6930432	0.005992827	0.0004765381	0.00016875251	0.6930909	30049	781274	1
1266.8586559295654	26	0.26130652	2.8358893	38.0	0.0	151.0	0.0	0.0017305069	0.0017305069	0.0017306593	0.0017306593	-0.69309187	0.0009934092	1.0825401e-05	4.480863e-06	0.69309306	30049	811323	1
1312.1894929409027	27	0.74371856	5.1849856	59.0	0.0	151.0	0.0	0.0049252887	0.0049252887	0.004925114	0.004925114	-0.6930841	0.0010891448	1.751936e-05	3.4946008e-06	0.6930859	30049	841372	1
1357.4219117164612	28	1.0854272	5.930735	47.0	0.0	151.0	0.0	0.007188259	0.007188259	0.007188572	0.007188572	-0.69314814	0.0015205666	0.0027503981	0.003510079	0.6934233	30049	871421	1
1402.897076845169	29	0.76884425	4.3969874	47.0	0.0	151.0	0.0	0.0050916835	0.0050916835	0.005091636	0.005091636	-0.69314724	0.0002628863	7.268633e-06	4.071013e-06	0.6931479	30049	901470	1
1448.1857709884644	30	1.6080402	6.801355	50.0	0.0	151.0	0.0	0.010649273	0.010649273	0.010649248	0.010649248	-0.69314706	0.00014689566	2.6903168e-05	1.6523238e-05	0.69314986	30049	931519	1
1493.6847639083862	31	2.1306534	7.8703704	50.0	0.0	151.0	0.0	0.014110287	0.014110287	0.014110177	0.014110177	-0.69314075	0.00055925787	2.272499e-06	1.0758945e-06	0.6931409	30049	961568	1
