Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.067457914352417	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020814737	-0.020814737	1008	1008
2.8487818241119385	1	-0.4092544	0.08912	-0.21993938	-0.6060788	21.0	0.0	-0.019488305	-0.019488305	-0.019488305	-0.019488305	1008	2016
3.226562023162842	2	-0.42483115	0.080613434	-0.22337538	-0.5957445	21.0	0.0	-0.020230057	-0.020230057	-0.020230057	-0.020230057	1008	3024
3.6034529209136963	3	-0.42141056	0.08963948	-0.28455845	-0.6270058	21.0	0.0	-0.02006717	-0.02006717	-0.02006717	-0.02006717	1008	4032
3.980658769607544	4	-0.42625216	0.07679642	-0.25802663	-0.6215927	21.0	0.0	-0.020297723	-0.020297723	-0.020297723	-0.020297723	1008	5040
4.356148958206177	5	-0.41817918	0.08131153	-0.1739301	-0.57695055	21.0	0.0	-0.019913295	-0.019913295	-0.019913295	-0.019913295	1008	6048
4.730563640594482	6	-0.44570753	0.096907996	-0.24083053	-0.6794223	21.0	0.0	-0.021224167	-0.021224167	-0.021224167	-0.021224167	1008	7056
5.108476877212524	7	-0.42054248	0.08653623	-0.23346223	-0.6106883	21.0	0.0	-0.020025833	-0.020025833	-0.020025833	-0.020025833	1008	8064
5.477677822113037	8	-0.43615934	0.08941884	-0.25620422	-0.5951201	21.0	0.0	-0.02076949	-0.02076949	-0.02076949	-0.02076949	1008	9072
5.8477678298950195	9	-0.42401925	0.10002873	-0.27576667	-0.6922388	21.0	0.0	-0.020191392	-0.020191392	-0.020191392	-0.020191392	1008	10080
6.221632957458496	10	-0.4899497	0.102723055	-0.2908226	-0.7226594	21.0	0.0	-0.023330936	-0.023330936	-0.023330936	-0.023330936	1008	11088
6.589099884033203	11	-0.46091986	0.12149026	-0.1591102	-0.8408582	21.0	0.0	-0.021948565	-0.021948565	-0.021948565	-0.021948565	1008	12096
6.96758770942688	12	-0.45220685	0.10697159	-0.23090526	-0.71838784	21.0	0.0	-0.021533659	-0.021533659	-0.021533659	-0.021533659	1008	13104
7.341192960739136	13	-0.5091303	0.106140964	-0.27393505	-0.8312937	21.0	0.0	-0.024244303	-0.024244303	-0.024244303	-0.024244303	1008	14112
7.71701979637146	14	-0.51333195	0.11321528	-0.27042988	-0.91086686	21.0	0.0	-0.024444379	-0.024444379	-0.024444379	-0.024444379	1008	15120
8.100773811340332	15	-0.5366471	0.14950979	-0.2818043	-0.93189365	21.0	0.0	-0.025554623	-0.025554623	-0.025554623	-0.025554623	1008	16128
8.480617761611938	16	-0.5376106	0.12134099	-0.25026888	-0.95850736	21.0	0.0	-0.025600508	-0.025600508	-0.025600508	-0.025600508	1008	17136
8.867223978042603	17	-0.5234409	0.13418007	-0.2644097	-0.8379079	21.0	0.0	-0.024925755	-0.024925755	-0.024925755	-0.024925755	1008	18144
9.247358798980713	18	-0.60538405	0.13080229	-0.35486814	-1.0487902	21.0	0.0	-0.028827814	-0.028827814	-0.028827814	-0.028827814	1008	19152
