Time	Iteration	AverageReturn	FinalReward	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	ValAverageReturn	ValFinalReward
227.72416019439697	39	-77.75343858100817	-1.8212368054065038	15.139109360019097	-48.459967915804334	-181.16402879222622	19.989583333333332	0.2279798815441592	252	403200	-79.13312147796692	-1.9329502312660936
233.5673849582672	40	-76.26671789205564	-1.7854532510114987	17.40838396757092	-45.844312475500985	-189.26035028389936	20.0	0.0	252	413280	-71.20947842057426	-1.7833578352676411
239.40632820129395	41	-75.08396358997439	-1.7569010292554548	16.29557660429454	-46.160752114635606	-162.58544250805636	20.0	0.0	252	423360	-74.56122717433833	-1.6837900622550552
245.41832613945007	42	-71.59385479868833	-1.624449037058728	15.42000719335699	-45.18393090910902	-234.0173145663267	20.0	0.0	252	433440	-72.89203368443336	-1.60963481001544
251.77384901046753	43	-70.12955690762007	-1.5579651794786165	13.869131442129149	-44.42403470693398	-147.9390874486463	19.995833333333334	0.0911919526176637	252	443520	-66.03429421165204	-1.5558763054840021
257.808012008667	44	-68.24731856860993	-1.5195149073191696	16.130395633894683	-43.58571002438562	-228.39902245581183	20.0	0.0	252	453600	-65.40461593434271	-1.4621016657721875
263.3149619102478	45	-66.31995871230664	-1.419470201428275	15.058012858482156	-40.863500932003646	-236.80999676650535	20.0	0.0	252	463680	-61.41849898473793	-1.2628488815516627
268.62947511672974	46	-64.05356976052386	-1.3722404945129534	13.18339160748953	-42.71868135814323	-152.42318573433647	20.0	0.0	252	473760	-62.886367937489204	-1.2237744257854126
273.85524797439575	47	-62.990225644775606	-1.271158098955424	13.076728372825107	-40.47990359029323	-142.91815424258976	20.0	0.0	252	483840	-58.4622732088508	-1.3467212047382153
279.118910074234	48	-60.7241590766397	-1.209027357765998	13.621850096939374	-36.63429472209888	-184.99874728926682	19.991666666666667	0.18238390523532735	252	493920	-61.27177947566103	-1.1428820023654256
284.3542380332947	49	-59.6633009746307	-1.1551121826217554	11.810610400253498	-38.96328943138983	-128.25506443048454	20.0	0.0	252	504000	-58.67098072437373	-1.175351002720032
289.6232521533966	50	-58.72005749968045	-1.1339249349442422	14.02092153505946	-37.218259840560364	-165.00078663320645	19.975	0.464802825579478	252	514080	-55.17033258455842	-1.0782788817346154
295.8131730556488	51	-56.598716541541656	-1.09953325619526	11.44308530881668	-36.082530090884845	-136.471882201238	19.970833333333335	0.45090572431742565	252	524160	-53.52282106631452	-1.1217719136640028
301.264032125473	52	-54.73148364882906	-1.0104255535666629	12.327320344428388	-37.06133793700814	-168.08857241811728	19.98125	0.41036378677948665	252	534240	-54.73132779110754	-0.9352880781855043
306.7681291103363	53	-54.52121237193955	-1.006231524139071	14.659755644143857	-35.4671319410722	-276.44211788823463	19.995833333333334	0.09119195261766368	252	544320	-53.242645538013015	-0.9119505464266661
312.3408100605011	54	-53.65999950677612	-1.023260576940143	13.12475032911959	-36.10418542228427	-166.98526444564735	20.0	0.0	252	554400	-50.91717330529038	-0.9707947667679031
317.9380910396576	55	-51.71023019379063	-0.9510445633448851	9.48128448157419	-33.75834609281088	-101.60954345394069	19.970833333333335	0.45090572431742565	252	564480	-50.18930593960047	-0.8826679560587962
323.4868948459625	56	-50.106586664878556	-0.9453751387914759	9.29744940366427	-29.408297801004043	-95.05547999283301	19.970833333333335	0.6383436683236458	252	574560	-49.581007890768156	-0.854272835580771
329.21837306022644	57	-50.247775670337	-0.8403400035103418	12.362237278223533	-32.65143729236679	-203.47134399252252	19.977083333333333	0.3672757724865003	252	584640	-47.49540607555546	-0.8716464933676566
334.8528861999512	58	-49.100027410347266	-0.8738681535495425	9.056121773922118	-32.95434957288844	-116.39911702275727	20.0	0.0	252	594720	-46.35967779494155	-0.8386557877434679
340.86313915252686	59	-48.65962605908635	-0.8349280919726885	10.438668172494278	-30.581038240731	-123.9528175667049	19.979166666666668	0.4559597630883183	252	604800	-45.98100064268109	-0.8249968274978917
346.5329611301422	60	-46.40003994327243	-0.7893387031276148	8.131180812152822	-30.596986423360534	-95.58720788293415	19.983333333333334	0.3647678104706547	252	614880	-47.002615760141786	-0.7447452561155412
352.18222403526306	61	-47.49426714154538	-0.8291888328207676	9.182149232378167	-30.043785401927355	-110.49818011929345	19.98125	0.41036378677948665	252	624960	-45.203873737429156	-0.7604323829415977
357.7540020942688	62	-46.80454594128276	-0.8084892010587109	8.899880064214196	-24.62769136277183	-124.55839992004326	19.960416666666667	0.6773845483836259	252	635040	-44.394461008851955	-0.8212653169818848
363.43158888816833	63	-46.194222778321105	-0.787489173911488	9.15949502369384	-29.79985192190987	-118.37681378700115	19.970833333333335	0.6383436683236458	252	645120	-43.92929338285913	-0.8050358172045001
368.9931011199951	64	-46.2074255949118	-0.8307109025686968	8.522590964691881	-29.199012220188575	-112.11326549092112	19.970833333333335	0.6383436683236459	252	655200	-45.68806978454876	-0.7886785203144298
374.2181599140167	65	-45.23385122752029	-0.7852060694598072	9.135368734105127	-29.600920478188662	-111.94248541551059	20.0	0.0	252	665280	-45.712036159383636	-0.7959195166763378
379.6804611682892	66	-44.754237569748426	-0.8127586531384611	9.143823113461819	-29.92834939651292	-120.07748468817091	20.0	0.0	252	675360	-43.43917630265836	-0.8122803845795605
385.39126110076904	67	-44.20382795625262	-0.7710266001318199	9.614851525303788	-28.61260231661031	-130.19047863496658	20.0	0.0	252	685440	-46.09373555090742	-0.6731968351512835
391.00863003730774	68	-43.27617308876807	-0.7231850774832916	8.169263818266986	-28.019398438129087	-100.97521082420631	20.0	0.0	252	695520	-43.476962915628576	-0.751098529065129
396.5227291584015	69	-42.383641226810184	-0.7206048300159383	9.53572054813577	-27.83860969766041	-161.64089083278395	19.966666666666665	0.6080478782318232	252	705600	-41.67736463213466	-0.6385527779573664
402.16931414604187	70	-41.65334814611768	-0.6928251797407159	7.747372361229584	-25.929653937126677	-111.98086088659967	19.983333333333334	0.3647678104706547	252	715680	-42.963085509182555	-0.6798591528094803
407.40362906455994	71	-41.54821746605777	-0.6636886137086527	7.621576688958533	-26.28659184060936	-86.9415799883616	20.0	0.0	252	725760	-41.59314711982142	-0.6992944451670166
413.1598310470581	72	-40.80249560760146	-0.6247649149580211	7.313251963089135	-26.445627209352423	-85.96686071616648	19.983333333333334	0.3647678104706547	252	735840	-41.157138338160514	-0.6299467960978458
419.0304160118103	73	-40.04893601163925	-0.6503813830035996	7.1072126633872195	-26.344024910362073	-83.28175242976354	20.0	0.0	252	745920	-40.14925516721792	-0.6593677972835791
425.65670895576477	74	-39.869527490378005	-0.6161815252326266	7.194821485982498	-24.704721689171684	-100.61265755662859	19.95625	0.683253933395191	252	756000	-40.533992009848056	-0.599622509379789
431.9282169342041	75	-39.94357953744406	-0.5924848188988427	7.710692931904251	-26.756795804652207	-99.50396149214593	19.933333333333334	0.8634555897992412	252	766080	-39.43935693668697	-0.6077414399917557
437.25184392929077	76	-39.15047705306791	-0.5839077691832124	6.907109732474603	-22.447629388027767	-61.94314306886071	19.941666666666666	0.9110052445269212	252	776160	-37.05614529005047	-0.5327953678706784
442.66268396377563	77	-38.68093597213858	-0.5638953035083429	6.603665010513469	-26.71045298194322	-83.19900659144656	19.972916666666666	0.3890370501493255	252	786241	-37.39732101194801	-0.5055221607595323
448.09059405326843	78	-38.08364458554917	-0.5137724705115555	6.5356535537359	-25.599883962260847	-66.71018997244525	19.983333333333334	0.2881936077631763	252	796321	-37.699252508379715	-0.47642091574567536
453.4218509197235	79	-37.96578079744332	-0.5100079628443136	7.542101156011019	-24.498343386738856	-85.53587388291048	19.952083333333334	0.7358355747417731	252	806402	-37.27570777235224	-0.4849124685518373
459.1683940887451	80	-37.269896003894814	-0.5115583742772627	6.68195453753374	-22.96487935915204	-71.04220086460843	19.99375	0.13678792892649566	252	816482	-37.10800041809871	-0.4740566129018542
465.69426584243774	81	-36.635128254214806	-0.48272803583501217	6.271607419353903	-24.92213527333577	-65.79304968747384	19.96875	0.5093526324332355	252	826562	-34.78365228819661	-0.4253215155773078
471.924036026001	82	-36.575668965201075	-0.46215647539777627	6.405574598274285	-24.18677746124243	-68.01328075313592	19.997916666666665	0.04559597630883184	252	836643	-36.75699208365871	-0.5201368301765972
477.53479194641113	83	-36.542085218977235	-0.4474775227797163	7.427248903810373	-24.842233264935913	-86.0882999056885	19.964583333333334	0.5708143245010198	252	846723	-34.949887660214195	-0.42287757882358207
483.20207691192627	84	-36.0141136916891	-0.44787269244916306	6.323412125252217	-21.645622141003376	-62.96462678863897	19.91875	0.8848625717213568	252	856803	-35.003752927320335	-0.47923318347076443
488.839359998703	85	-35.58400750702733	-0.43851883360258803	6.678184245705241	-24.699494093821183	-97.04319272770513	19.922916666666666	0.8064168647307804	252	866883	-34.96349963344184	-0.4229794934931584
494.3646810054779	86	-34.92774899856178	-0.43580198876291015	6.549474871106142	-22.60546579362096	-72.58332860496004	19.90625	1.077014826963863	252	876963	-34.598720055921994	-0.4869527799775289
500.32443714141846	87	-35.015552268913446	-0.43745004716159774	6.087390803659717	-22.046058140267764	-66.5016354901399	19.958333333333332	0.6726295827240694	252	887043	-35.165095633387814	-0.5042871979062934
505.54066491127014	88	-35.04665914829791	-0.417468890543683	6.629658504698799	-23.085443003845477	-75.49387899307554	19.922916666666666	0.8733888937479237	252	897123	-34.107548092731484	-0.36862529740909733
510.7207601070404	89	-34.72259879736612	-0.4034048417303577	6.973868138132146	-22.163908066681447	-111.36139418371289	19.979166666666668	0.4559597630883183	252	907203	-32.03035783844339	-0.3712375917992059
515.9226219654083	90	-34.60931753527604	-0.3951815390166374	8.73186195822	-21.825599617997074	-172.25073231537553	19.825	1.3793869411203414	252	917283	-34.381122778419254	-0.44006657590183224
521.093475818634	91	-34.36641882176541	-0.41146848840122974	5.6943748825784235	-22.347949784637038	-67.40217952162261	19.925	0.8842369591913698	252	927363	-33.63919402701837	-0.3803956274947205
526.4826881885529	92	-33.96586009639355	-0.3831300130169692	6.133448690684798	-23.09024105268024	-65.33837955016716	19.925	0.8407585860400119	252	937443	-32.26616486759871	-0.3484837823393554
533.2678880691528	93	-33.960102014729024	-0.3887301673487933	5.639718814326438	-19.631560624795146	-69.05334702714688	19.9375	0.7501735910218825	252	947525	-33.618079346789564	-0.40634644604679826
538.9998271465302	94	-33.83933530603764	-0.4102717481640829	5.625933964607866	-22.476201910398686	-54.066797578432954	19.904166666666665	1.0543478105234327	252	957605	-33.895637058887274	-0.3726034194237351
544.6125290393829	95	-33.3937013901043	-0.40028480636676445	5.694460730036694	-19.06287068012964	-66.79975579864205	19.9	0.9780933834080806	252	967685	-32.94955643323666	-0.4329711262616153
550.1766359806061	96	-33.60260242366931	-0.39610648512519037	6.0818060336465045	-20.590850411281433	-102.1123346153286	19.9	1.0539607835841585	252	977765	-33.39103498774538	-0.3512971637305376
555.7728068828583	97	-33.146363932070415	-0.3589419990391267	5.413188368061957	-22.292173573619642	-65.45358289439284	19.954166666666666	0.653502847906742	252	987845	-33.979972460876866	-0.3812767334953621
561.1657900810242	98	-33.178733652243665	-0.3776932431845166	5.110770843512805	-17.02470390652219	-56.508517693183144	19.86875	1.2605647295954303	252	997925	-32.76159628914166	-0.35937855859519124
566.7653269767761	99	-32.641649285355335	-0.37542320953164565	6.118516703410617	-21.21246576253798	-62.60425326653464	19.935416666666665	0.8228480984091507	252	1008006	-34.00306891785601	-0.3618233088948049
572.5868618488312	100	-32.35864783367769	-0.3621921441455914	5.129469834311862	-21.536121845718448	-53.33986902938854	19.960416666666667	0.4383869976655582	252	1018086	-32.30487727918025	-0.31989769573797633
582.0244779586792	101	-32.74949901005703	-0.3438088550069638	6.286531210517946	-21.622799717829036	-64.46059485209189	19.90625	0.9137619698258403	252	1028168	-31.91674991843979	-0.3444011160265174
589.5438079833984	102	-32.21723984077925	-0.3422923510310316	5.742041035843124	-20.255145672521593	-56.360141331911656	19.90605427974948	0.8606115738116425	252	1038231	-32.096629409071475	-0.3508535903440366
596.7509689331055	103	-32.60772539869349	-0.3219377730770263	6.4464173118955195	-20.744494615082903	-111.92428813638503	19.972916666666666	0.3374163991107854	252	1048312	-32.5691926487904	-0.3506468201628181
602.3827860355377	104	-31.680635810673184	-0.33038584191314546	5.266925110309673	-21.563932929063032	-60.89042162426265	19.910416666666666	0.8980858309327803	252	1058392	-31.36393418565909	-0.29904199581050533
608.1166360378265	105	-31.771235813347495	-0.34952164728845825	5.576223250341584	-21.497596073770037	-67.69213340889472	19.927083333333332	0.8855882186747718	252	1068472	-31.931030690591985	-0.29862729710784236
614.1223840713501	106	-31.981515367071733	-0.3296938146628142	6.203149827388985	-18.392653150580724	-80.76308971654107	19.93125	0.8740843423262997	252	1078552	-31.45018561555729	-0.3650661789750513
620.0108461380005	107	-31.622340561850258	-0.3236201242557813	5.609545956496462	-19.79545330208969	-52.94802721090635	19.891666666666666	0.9556484128009048	252	1088633	-30.69805742705932	-0.31425287822096376
625.6726250648499	108	-30.927562070695412	-0.3018596729649458	5.606226253202782	-20.09626643142153	-65.1360022879332	19.925	0.7434435643230314	252	1098713	-31.73316989063797	-0.26350003612910905
631.6990859508514	109	-31.249298428615393	-0.3120772249577533	5.328319214553243	-19.548623481583057	-57.37582879082637	19.91875	0.9262730541440433	252	1108794	-30.23832830411183	-0.3116315022476993
638.1197049617767	110	-31.15374729231689	-0.3084083420421438	5.476858275859489	-20.523091667763957	-66.86576700317552	19.954166666666666	0.6072335949936309	252	1118874	-31.961219726199378	-0.2861488505386128
643.4394540786743	111	-31.184805322552787	-0.2986593485939159	5.781612369381434	-21.161113226528077	-78.02544353578034	19.858333333333334	1.149607420914732	252	1128955	-32.56605508098034	-0.3155963860937823
649.1227080821991	112	-30.584563256498264	-0.29413170077735296	5.134181552834792	-19.622252373418664	-55.30712012672285	19.779166666666665	1.4780277305322191	252	1139037	-30.086736212697005	-0.298110710059482
654.5811531543732	113	-30.701308803115094	-0.307111062636654	5.223674247419848	-19.34549941012506	-53.274720809572585	19.929166666666667	0.7632055023968897	252	1149117	-29.994290268699547	-0.32665071590449457
660.2130739688873	114	-30.27931390119277	-0.28836695849195737	4.9007866197218	-20.26096861189575	-50.19275335602873	19.797916666666666	1.5257497587707132	252	1159197	-30.168938221596836	-0.26872051724543483
666.0186550617218	115	-30.01452504134529	-0.2908761183734898	4.603514791455038	-20.935958034006337	-52.85588277045763	19.904166666666665	0.8509696266939	252	1169277	-29.490573953360755	-0.30468507856957144
671.5727429389954	116	-29.864986037058376	-0.2896443412205487	4.745662480541792	-20.55560451873209	-50.62880633299126	19.8875	1.0839020942871178	252	1179357	-29.952769610602598	-0.2723247928731673
676.9172401428223	117	-30.019650239158594	-0.2890270147770998	4.804065723912594	-19.955253886684318	-48.35795403455275	19.8375	1.215631694497419	252	1189437	-30.163504579531445	-0.26912423627955673
682.2410180568695	118	-30.239473091741438	-0.29627842646555036	4.759090244436818	-20.173059850816262	-49.85742228353287	19.897916666666667	0.9768123291548327	252	1199518	-29.4112366661352	-0.27633475828448034
687.4934859275818	119	-30.0526054222954	-0.28409885452946143	4.852856431826092	-18.387962648466637	-61.41649650943697	19.845833333333335	1.2438110677358607	252	1209599	-30.20147892760433	-0.296636303268815
692.7192988395691	120	-30.47373954147872	-0.2911755966335851	5.687889227122052	-19.529121189788242	-76.86394781486057	19.93125	0.8071700177162181	252	1219679	-30.808045660374034	-0.27913943488244186
698.206433057785	121	-30.35574212003026	-0.27905557534959713	5.458445949342449	-19.04363348770917	-56.00488358908861	19.785416666666666	1.5116891191827622	252	1229759	-29.566177999443283	-0.2605613385991859
703.9692151546478	122	-29.95094781886211	-0.26795218072634897	5.540772583558156	-17.626652831834182	-63.49113176253352	19.74375	1.5781590342864689	252	1239839	-30.0664854153358	-0.2865783134304644
709.4204511642456	123	-30.421875023188665	-0.2683513596394581	5.586317597628728	-20.680783159814965	-58.92425738990435	19.88935281837161	0.9596621049547653	252	1249901	-30.5249632484022	-0.2618405143627336
714.9719669818878	124	-29.81715336714308	-0.26575771750279004	5.1396396321146725	-19.516836855090343	-50.881340724336425	19.83125	1.2527729659306457	252	1259983	-28.738292530546673	-0.26081394895358195
720.5323719978333	125	-29.680211444068107	-0.24729386263321773	4.7906846213291505	-20.199291203011263	-46.53143642642048	19.86875	1.1316757946367269	252	1270064	-28.556243956788364	-0.2767032875557514
727.749743938446	126	-29.83843422925381	-0.2542688473142189	4.688144406938562	-20.15978546179533	-55.59972156190227	19.860416666666666	1.0404805747292396	252	1280145	-29.237341054877266	-0.2692985621208996
733.3263261318207	127	-29.447000154534404	-0.26170484029926555	4.884798664562903	-18.51600565027229	-50.59852356066531	19.876826722338205	1.120815368854499	252	1290206	-29.290348709439673	-0.28453463282122887
738.8208122253418	128	-29.877271697673002	-0.2926753845527685	5.430857760048396	-20.223101383304193	-77.21115848465367	19.910416666666666	0.9050183201030918	252	1300288	-30.12319848616445	-0.28483512647072634
744.49267411232	129	-29.402421199336786	-0.2772793228088465	4.911088451516373	-18.828987088704068	-50.49361815131826	19.860416666666666	1.231232374380329	252	1310368	-28.366711639802883	-0.2838778688947019
749.9119811058044	130	-29.52758974290341	-0.26880368770620533	4.4585723481706845	-19.95221925173511	-49.674667390577994	19.820833333333333	1.332753780294353	252	1320450	-31.16116277071153	-0.25088523150036485
755.2430942058563	131	-28.830193745394194	-0.2569454112054209	4.898082817040297	-21.301104081436076	-77.07389390268085	19.887265135699373	0.8999098972848584	252	1330512	-29.93724904216705	-0.2598541972331668
760.4423491954803	132	-29.422256889518682	-0.26270738239128627	4.4574309499768665	-19.416228093968105	-45.745221161061835	19.879166666666666	1.0195910808859707	252	1340592	-29.851442980972866	-0.2656853639623186
766.5610041618347	133	-29.685218778163364	-0.2784790286654883	5.530358497118444	-20.39429742731508	-68.62643066092731	19.83125	1.246103301295683	252	1350673	-28.383125583197398	-0.2528419567102022
772.3590259552002	134	-29.11836295477242	-0.2615058763039715	4.812041335982752	-16.713844813481277	-55.843366620541595	19.841666666666665	1.2365667075504754	252	1360753	-29.309142534357903	-0.2420244450059443
779.1309390068054	135	-28.9703254930815	-0.2594157324965113	4.19716695856538	-19.987442571990996	-45.272301990585134	19.91875	0.7413827874317018	252	1370834	-29.76102806597307	-0.2380257142075408
785.3182599544525	136	-29.61609846994367	-0.2649809997233833	5.194368690814842	-20.165985710428757	-63.52387754458255	19.891666666666666	0.9041186623201378	252	1380915	-29.52325609393384	-0.292476748529247
790.9911661148071	137	-28.69119735815588	-0.2602599324062406	4.6312318796220415	-17.94659156193245	-55.5695460490185	19.860416666666666	1.232923284875782	252	1390997	-30.215414046602437	-0.26673209788469077
796.827712059021	138	-28.844816324972776	-0.25686367461817977	4.512156414437584	-19.79440743152144	-54.676424335789015	19.85625	1.1448082535953348	252	1401079	-29.689697300098274	-0.2729506702222304
802.1521899700165	139	-29.31827691244147	-0.2681466634441529	4.88825310109238	-20.153209244435306	-53.862352374272554	19.85	1.1430952132988164	252	1411161	-27.47626056498942	-0.25585948670497494
807.8222811222076	140	-28.67696534625743	-0.2625727624378581	4.78348666791073	-18.42673679508734	-54.16007672295009	19.910416666666666	0.9411295481435534	252	1421243	-29.68065263012069	-0.2713007261850882
812.9918391704559	141	-28.7027989819129	-0.261484406308368	4.416142985306268	-19.883570947832816	-47.89646609156266	19.825	1.2207408952490015	252	1431323	-27.995155010615235	-0.22738557698371306
818.4871790409088	142	-28.185899926079674	-0.26127077340611327	4.3187606118397035	-19.927597562241512	-47.249394114020774	19.854166666666668	1.217743530286881	252	1441404	-27.36817129984782	-0.19310973748641813
824.0126140117645	143	-28.406587160063296	-0.26742928396289156	4.577527973952356	-18.849744149243858	-66.47231600668128	19.854166666666668	1.1508978982612759	252	1451484	-27.243783900398835	-0.28201796113881966
829.486221075058	144	-27.926761360540937	-0.2616331407632554	4.064996405107095	-19.151585927846906	-47.09728448796999	19.908333333333335	0.899034976454692	252	1461565	-27.98692806829941	-0.2932949362649803
835.2347071170807	145	-27.89812285374213	-0.2638339961803569	4.203593611798179	-19.331448554284332	-50.848344174236466	19.84759916492693	1.1665794431413807	252	1471626	-27.110948912498127	-0.2379293528881692
842.0799460411072	146	-27.86110258969752	-0.24879933010575286	3.9359130146114465	-18.356356469106558	-45.434982283132435	19.839583333333334	1.2785472848988504	252	1481707	-28.603074215500026	-0.26216178747193347
848.2022449970245	147	-27.96395279602086	-0.2656411953653159	4.2729536045655125	-18.883365006958535	-45.68307478558805	19.804166666666667	1.4329396261609284	252	1491788	-28.364661750198433	-0.2669820754969661
854.45001912117	148	-27.513438579206266	-0.24770275857911267	4.11090709684896	-17.55739171539999	-46.398825909830556	19.68125	1.7345936423746826	252	1501869	-28.26340822596502	-0.2443085631554313
860.0096120834351	149	-27.994028485699292	-0.2619842598214973	3.923809182621551	-19.088555833032892	-45.16916073756731	19.90625	0.9903505797611941	252	1511949	-26.84590167704818	-0.224446675763864
