Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.804966926574707	0	19.168583	8.522807	51.0	9.0	19.168582375478927	8.522807439414818	5003	5003
3.2160229682922363	1	26.978495	13.1095295	80.0	9.0	26.978494623655912	13.109529075163293	5018	10021
4.55157995223999	2	34.979168	17.909288	102.0	12.0	34.979166666666664	17.90928869407654	5037	15058
5.914809942245483	3	44.919643	19.792738	114.0	15.0	44.919642857142854	19.79273784247698	5031	20089
7.27129602432251	4	51.122448	21.797895	134.0	13.0	51.12244897959184	21.797896035019512	5010	25099
8.671010971069336	5	57.91954	25.120499	130.0	22.0	57.91954022988506	25.12049966136994	5039	30138
10.024950981140137	6	56.166668	22.5	149.0	20.0	56.166666666666664	22.5	5055	35193
11.350879907608032	7	58.44186	18.498022	115.0	27.0	58.44186046511628	18.49802293091408	5026	40219
12.696512937545776	8	66.986664	26.086264	168.0	22.0	66.98666666666666	26.086263733151892	5024	45243
14.159663915634155	9	73.171425	30.469645	193.0	27.0	73.17142857142858	30.469643642049203	5122	50365
15.523235082626343	10	87.96491	37.27798	200.0	27.0	87.96491228070175	37.27798132489167	5014	55379
16.854158878326416	11	95.73585	34.036137	200.0	39.0	95.73584905660377	34.03613559389338	5074	60453
18.197977781295776	12	118.95349	40.076645	200.0	48.0	118.95348837209302	40.07664371616204	5115	65568
19.5345139503479	13	141.02777	41.49932	200.0	29.0	141.02777777777777	41.499321353963204	5077	70645
20.891459941864014	14	182.71428	22.936024	200.0	134.0	182.71428571428572	22.93602460082819	5116	75761
22.235836029052734	15	188.25926	24.41401	200.0	97.0	188.25925925925927	24.41401023485489	5083	80844
23.570430994033813	16	185.55556	31.918106	200.0	80.0	185.55555555555554	31.918105083146234	5010	85854
24.876357793807983	17	196.8077	12.697727	200.0	136.0	196.80769230769232	12.697726116148122	5117	90971
26.30141282081604	18	192.33333	17.964987	200.0	127.0	192.33333333333334	17.964986522141913	5193	96164
27.61774206161499	19	193.5	10.583914	200.0	168.0	193.5	10.583913773705396	5031	101195
28.98546576499939	20	190.92592	18.783218	200.0	111.0	190.92592592592592	18.783219315292172	5155	106350
30.33383083343506	21	182.67857	15.777592	200.0	150.0	182.67857142857142	15.777591640018565	5115	111465
31.72904920578003	22	171.03334	17.66632	200.0	145.0	171.03333333333333	17.666320751330453	5131	116596
33.056366205215454	23	167.13333	18.930986	200.0	137.0	167.13333333333333	18.930985769954564	5014	121610
34.41215109825134	24	169.0	24.280308	200.0	99.0	169.0	24.28030752139135	5070	126680
35.78124189376831	25	165.0	17.734604	200.0	133.0	165.0	17.734602590198012	5115	131795
37.16673493385315	26	170.96666	16.49744	200.0	124.0	170.96666666666667	16.49744087898349	5129	136924
38.51292705535889	27	172.75862	20.934471	200.0	131.0	172.75862068965517	20.934471114793503	5010	141934
39.90049409866333	28	183.46428	13.639444	200.0	154.0	183.46428571428572	13.639444225316154	5137	147071
41.2786340713501	29	195.5	7.6119843	200.0	173.0	195.5	7.61198447793397	5083	152154
42.70374774932861	30	199.96153	0.1923077	200.0	199.0	199.96153846153845	0.1923076923076923	5199	157353
44.150830030441284	31	199.53847	2.3076923	200.0	188.0	199.53846153846155	2.307692307692307	5188	162541
45.585383892059326	32	200.0	0.0	200.0	200.0	200.0	0.0	5200	167741
47.03234791755676	33	200.0	0.0	200.0	200.0	200.0	0.0	5200	172941
48.44535994529724	34	200.0	0.0	200.0	200.0	200.0	0.0	5200	178141
49.864558935165405	35	200.0	0.0	200.0	200.0	200.0	0.0	5200	183341
51.284300088882446	36	200.0	0.0	200.0	200.0	200.0	0.0	5200	188541
52.73093509674072	37	200.0	0.0	200.0	200.0	200.0	0.0	5200	193741
54.160590171813965	38	200.0	0.0	200.0	200.0	200.0	0.0	5200	198941
55.5989990234375	39	200.0	0.0	200.0	200.0	200.0	0.0	5200	204141
57.03295588493347	40	200.0	0.0	200.0	200.0	200.0	0.0	5200	209341
58.47071599960327	41	200.0	0.0	200.0	200.0	200.0	0.0	5200	214541
59.90545296669006	42	200.0	0.0	200.0	200.0	200.0	0.0	5200	219741
61.34298086166382	43	200.0	0.0	200.0	200.0	200.0	0.0	5200	224941
62.80299997329712	44	200.0	0.0	200.0	200.0	200.0	0.0	5200	230141
64.2232677936554	45	200.0	0.0	200.0	200.0	200.0	0.0	5200	235341
65.66680192947388	46	200.0	0.0	200.0	200.0	200.0	0.0	5200	240541
67.1040620803833	47	200.0	0.0	200.0	200.0	200.0	0.0	5200	245741
68.53215384483337	48	200.0	0.0	200.0	200.0	200.0	0.0	5200	250941
69.95850801467896	49	200.0	0.0	200.0	200.0	200.0	0.0	5200	256141
71.38397693634033	50	200.0	0.0	200.0	200.0	200.0	0.0	5200	261341
72.80307102203369	51	197.1923	9.774453	200.0	160.0	197.19230769230768	9.774453479780973	5127	266468
74.2051568031311	52	197.57692	12.115385	200.0	137.0	197.57692307692307	12.115384615384615	5137	271605
75.62917304039001	53	199.76923	1.1538461	200.0	194.0	199.76923076923077	1.1538461538461537	5194	276799
77.05472493171692	54	192.51852	18.243965	200.0	137.0	192.5185185185185	18.24396474610342	5198	281997
78.46926212310791	55	196.03847	11.116449	200.0	159.0	196.03846153846155	11.116449243665095	5097	287094
79.88839507102966	56	197.34616	9.277526	200.0	161.0	197.34615384615384	9.277525812796243	5131	292225
81.27105212211609	57	192.8077	19.135185	200.0	114.0	192.80769230769232	19.1351855346058	5013	297238
