Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.3065989017486572	0	-0.41354844	0.071945384	-0.2635132	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.014210272	-0.014210272	1008	1008
3.4186198711395264	1	-0.40528902	0.08270375	-0.2928778	-0.6597157	21.0	0.0	-0.019299477	-0.019299477	-0.014289012	-0.014289012	1008	2016
4.180511951446533	2	-0.420866	0.07046529	-0.2973763	-0.5458552	21.0	0.0	-0.020041239	-0.020041239	-0.01318434	-0.01318434	1008	3024
4.998203754425049	3	-0.43949878	0.08891477	-0.29649618	-0.65225184	21.0	0.0	-0.020928511	-0.020928511	-0.01490135	-0.01490135	1008	4032
6.262643814086914	4	-0.41352293	0.08506157	-0.2617967	-0.63375837	21.0	0.0	-0.019691568	-0.019691568	-0.012581183	-0.012581183	1008	5040
7.222844839096069	5	-0.4116658	0.0937577	-0.26438314	-0.60534745	21.0	0.0	-0.019603135	-0.019603135	-0.012906739	-0.012906739	1008	6048
8.251154899597168	6	-0.40143192	0.07862257	-0.2261078	-0.57487756	21.0	0.0	-0.019115807	-0.019115807	-0.011477626	-0.011477626	1008	7056
9.874854803085327	7	-0.408175	0.10205931	-0.16663964	-0.7351709	21.0	0.0	-0.019436905	-0.019436905	-0.0117810825	-0.0117810825	1008	8064
11.525303602218628	8	-0.41884866	0.106586486	-0.22209284	-0.7055241	21.0	0.0	-0.019945174	-0.019945174	-0.0106166	-0.0106166	1008	9072
13.274885892868042	9	-0.23809166	1.3959578	9.313333	-0.5930752	21.0	0.0	-0.011337697	-0.011337697	-0.00088992144	-0.00088992144	1008	10080
15.34042477607727	10	-0.24338941	1.402363	9.348459	-0.6594508	21.0	0.0	-0.011589971	-0.011589971	-0.00018316697	-0.00018316697	1008	11088
17.118140935897827	11	-0.4472165	0.100258715	-0.2754601	-0.7035859	21.0	0.0	-0.021296024	-0.021296024	-0.009769673	-0.009769673	1008	12096
18.49395179748535	12	-0.07575742	2.8282094	19.301916	-0.6928341	21.0	0.0	-0.0036074945	-0.0036074945	0.010042617	0.010042617	1008	13104
19.676532983779907	13	0.33943236	4.4612155	29.343357	-0.7269624	21.0	0.0	0.016163446	0.016163446	0.029551268	0.029551268	1008	14112
21.42755889892578	14	1.1590829	6.808335	39.233223	-0.75196314	21.0	0.0	0.05519442	0.05519442	0.06933213	0.06933213	1008	15120
24.22676372528076	15	1.9757375	8.986511	49.37554	-0.72101074	21.0	0.0	0.09408272	0.09408272	0.10991896	0.10991896	1008	16128
26.826496839523315	16	2.7927997	8.690607	29.425219	-0.7084583	21.0	0.0	0.13299046	0.13299046	0.1485035	0.1485035	1008	17136
28.55096673965454	17	1.0982572	5.4853272	29.16653	-0.81527096	21.0	0.0	0.052297957	0.052297957	0.06809183	0.06809183	1008	18144
30.794851779937744	18	7.107712	15.633922	59.19085	-0.86861855	21.0	0.0	0.33846247	0.33846247	0.35476425	0.35476425	1008	19152
32.77074480056763	19	7.0926127	14.943979	59.34482	-0.85548115	21.0	0.0	0.33774343	0.33774343	0.35394147	0.35394147	1008	20160
34.94773983955383	20	7.306728	15.46434	49.23266	-0.7393656	21.0	0.0	0.34793937	0.34793937	0.36410692	0.36410692	1008	21168
36.71910285949707	21	8.519105	15.064367	49.2667	-0.78964335	21.0	0.0	0.40567163	0.40567163	0.42237607	0.42237607	1008	22176
38.67309284210205	22	8.954239	16.99009	69.04849	-1.1189566	21.0	0.0	0.42639235	0.42639235	0.44245493	0.44245493	1008	23184
40.557517766952515	23	12.26249	20.719513	69.22599	-0.7525857	21.0	0.0	0.5839281	0.5839281	0.6002557	0.6002557	1008	24192
42.67772960662842	24	23.659798	23.254711	69.1441	-0.7805099	21.0	0.0	1.1266569	1.1266569	1.1433685	1.1433685	1008	25200
45.060293674468994	25	18.27147	21.612328	69.00886	-0.9593674	21.0	0.0	0.87007	0.87007	0.8862488	0.8862488	1008	26208
47.5629608631134	26	27.16871	24.295883	89.05993	-0.80095476	21.0	0.0	1.2937483	1.2937483	1.3103364	1.3103364	1008	27216
50.10464262962341	27	28.407219	25.598694	98.93132	-0.81319356	21.0	0.0	1.3527248	1.3527248	1.369009	1.369009	1008	28224
52.84291362762451	28	37.101627	24.880573	88.83357	-0.7819632	21.0	0.0	1.7667443	1.7667443	1.7839065	1.7839065	1008	29232
