Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
7.583725929260254	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020819712	-0.020819712	-0.694378	0.027742777	0.00026117425	8.7446446e-05	0.6944041	1008	1008
13.973873853683472	1	-0.4092544	0.08912	-0.21993938	-0.6060788	21.0	0.0	-0.019488305	-0.019488305	-0.019494424	-0.019494424	-0.6937767	0.032812826	0.00020549323	0.00022219628	0.69379723	1008	2016
17.10399580001831	2	-0.4248345	0.08061503	-0.22337757	-0.59576833	21.0	0.0	-0.020230213	-0.020230213	-0.020232758	-0.020232758	-0.6974249	0.019758763	0.0003165391	0.0002455017	0.69745654	1008	3024
20.467620134353638	3	-0.42141843	0.08964229	-0.28455436	-0.62703854	21.0	0.0	-0.020067545	-0.020067545	-0.020065993	-0.020065993	-0.69384235	0.016514525	0.00017285	0.00017106369	0.6938597	1008	4032
24.067322969436646	4	-0.42626143	0.07679862	-0.25802183	-0.6215946	21.0	0.0	-0.020298162	-0.020298162	-0.0202959	-0.0202959	-0.692033	0.025517084	0.000393941	0.00052755227	0.6920724	1008	5040
27.264868021011353	5	-0.41819015	0.08131373	-0.17393252	-0.5769507	21.0	0.0	-0.019913817	-0.019913817	-0.019914338	-0.019914338	-0.6910469	0.020668874	0.0008103096	0.0010824254	0.6911279	1008	6048
30.591045141220093	6	-0.44572172	0.09691301	-0.24084707	-0.67945945	21.0	0.0	-0.021224841	-0.021224841	-0.021217953	-0.021217953	-0.6977155	0.031801023	0.00058466627	0.00086114137	0.69777405	1008	7056
34.24364900588989	7	-0.42055973	0.08654485	-0.23347154	-0.61074865	21.0	0.0	-0.020026654	-0.020026654	-0.020020083	-0.020020083	-0.6934774	0.029033665	0.0003760632	0.000547112	0.69351506	1008	8064
37.6482720375061	8	-0.4361855	0.08942626	-0.25620985	-0.5951455	21.0	0.0	-0.02077074	-0.02077074	-0.020770326	-0.020770326	-0.69274414	0.037102275	0.001067905	0.0016634488	0.69285095	1008	9072
41.48453092575073	9	-0.42404595	0.10003605	-0.27578673	-0.6922754	21.0	0.0	-0.020192662	-0.020192662	-0.020188821	-0.020188821	-0.6927182	0.0101425545	0.00044427466	0.0005340326	0.6927626	1008	10080
44.98462414741516	10	-0.48999104	0.102737695	-0.29085156	-0.7227557	21.0	0.0	-0.023332907	-0.023332907	-0.023285314	-0.023285314	-0.6747431	0.16639386	0.12896417	0.1674946	0.68763953	1008	11088
48.721314907073975	11	-0.46098676	0.12150999	-0.15914004	-0.8409621	21.0	0.0	-0.02195175	-0.02195175	-0.021945292	-0.021945292	-0.69312346	0.06573187	0.019558601	0.021263396	0.6950793	1008	12096
52.90612506866455	12	-0.45229936	0.10699672	-0.23094475	-0.71856004	21.0	0.0	-0.021538066	-0.021538066	-0.021529071	-0.021529071	-0.69159657	0.02706911	0.0019453177	0.0021719616	0.6917911	1008	13104
56.40167808532715	13	-0.50929236	0.10616889	-0.27402073	-0.83156854	21.0	0.0	-0.024252016	-0.024252016	-0.024160074	-0.024160074	-0.6482596	0.23093982	0.20744361	0.1882718	0.66900396	1008	14112
60.30088710784912	14	-0.51354444	0.11326061	-0.2704474	-0.91118795	21.0	0.0	-0.024454499	-0.024454499	-0.024343425	-0.024343425	-0.6697554	0.26820746	0.25242358	0.18973815	0.6949977	1008	15120
64.00086903572083	15	-0.53700024	0.1496044	-0.28190163	-0.9323736	21.0	0.0	-0.025571441	-0.025571441	-0.025483822	-0.025483822	-0.6844028	0.2263196	0.17511305	0.17367473	0.701914	1008	16128
67.20377898216248	16	-0.53809744	0.12144137	-0.25056458	-0.95930606	21.0	0.0	-0.025623688	-0.025623688	-0.025529716	-0.025529716	-0.6563142	0.1866273	0.19388744	0.1774027	0.6757029	1008	17136
70.48605990409851	17	-0.5240477	0.13427596	-0.2646191	-0.83826965	21.0	0.0	-0.02495465	-0.02495465	-0.024949923	-0.024949923	-0.69329786	0.02795636	0.0053796377	0.005334343	0.6938358	1008	18144
73.66036796569824	18	-0.6061225	0.13082504	-0.35529974	-1.048513	21.0	0.0	-0.028862976	-0.028862976	-0.028771166	-0.028771166	-0.6736754	0.21251142	0.20556176	0.16098598	0.6942315	1008	19152
76.7503080368042	19	-0.5808729	0.11707226	-0.37882155	-0.88529396	21.0	0.0	-0.027660614	-0.027660614	-0.027591687	-0.027591687	-0.67127866	0.21179114	0.16819376	0.15982176	0.6880981	1008	20160
79.92245507240295	20	-0.5864518	0.122107685	-0.29741716	-0.78734785	21.0	0.0	-0.02792628	-0.02792628	-0.027865676	-0.027865676	-0.67481303	0.1737686	0.12880018	0.1176695	0.6876931	1008	21168
83.3135118484497	21	-0.63097566	0.12678751	-0.42746404	-0.93212926	21.0	0.0	-0.030046461	-0.030046461	-0.029994499	-0.029994499	-0.6757235	0.15421017	0.10353321	0.09431881	0.6860768	1008	22176
88.33025789260864	22	-0.5818219	0.13844989	-0.35226843	-0.9828287	21.0	0.0	-0.027705805	-0.027705805	-0.027633505	-0.027633505	-0.6785646	0.15544623	0.10460211	0.093798965	0.6890248	1008	23184
93.02748894691467	23	-0.5747967	0.116075516	-0.32813668	-0.84040964	21.0	0.0	-0.02737127	-0.02737127	-0.027353533	-0.027353533	-0.67703336	0.112114765	0.05486495	0.06959119	0.6825198	1008	24192
97.39605283737183	24	-0.56879646	0.12927794	-0.2465052	-0.93309325	21.0	0.0	-0.027085546	-0.027085546	-0.027089702	-0.027089702	-0.6927152	0.01095137	0.0021797135	0.0028140885	0.6929332	1008	25200
