Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.275224208831787	0	11.0	0.0	11.0	11.0	11.0	0.0	11	11
1.4034550189971924	1	12.0	0.0	12.0	12.0	12.0	0.0	12	23
1.4516842365264893	2	77.0	0.0	77.0	77.0	77.0	0.0	77	100
1.4655241966247559	3	20.0	0.0	20.0	20.0	20.0	0.0	20	120
1.482774019241333	4	23.0	0.0	23.0	23.0	23.0	0.0	23	143
1.5274171829223633	5	106.0	0.0	106.0	106.0	106.0	0.0	106	249
1.551367998123169	6	54.0	0.0	54.0	54.0	54.0	0.0	54	303
1.5709190368652344	7	40.0	0.0	40.0	40.0	40.0	0.0	40	343
1.5965592861175537	8	50.0	0.0	50.0	50.0	50.0	0.0	50	393
1.6248130798339844	9	51.0	0.0	51.0	51.0	51.0	0.0	51	444
1.6457350254058838	10	40.0	0.0	40.0	40.0	40.0	0.0	40	484
1.6617271900177002	11	26.0	0.0	26.0	26.0	26.0	0.0	26	510
1.6808903217315674	12	35.0	0.0	35.0	35.0	35.0	0.0	35	545
1.705214023590088	13	44.0	0.0	44.0	44.0	44.0	0.0	44	589
1.737558126449585	14	66.0	0.0	66.0	66.0	66.0	0.0	66	655
1.752716064453125	15	27.0	0.0	27.0	27.0	27.0	0.0	27	682
1.771860122680664	16	32.0	0.0	32.0	32.0	32.0	0.0	32	714
1.79295015335083	17	35.0	0.0	35.0	35.0	35.0	0.0	35	749
1.8208200931549072	18	64.0	0.0	64.0	64.0	64.0	0.0	64	813
1.8477792739868164	19	54.0	0.0	54.0	54.0	54.0	0.0	54	867
1.8644731044769287	20	31.0	0.0	31.0	31.0	31.0	0.0	31	898
1.8810501098632812	21	26.0	0.0	26.0	26.0	26.0	0.0	26	924
1.9012470245361328	22	40.0	0.0	40.0	40.0	40.0	0.0	40	964
1.9460523128509521	23	101.0	0.0	101.0	101.0	101.0	0.0	101	1065
1.9574000835418701	24	19.0	0.0	19.0	19.0	19.0	0.0	19	1084
2.0135691165924072	25	134.0	0.0	134.0	134.0	134.0	0.0	134	1218
2.024477005004883	26	17.0	0.0	17.0	17.0	17.0	0.0	17	1235
2.0933752059936523	27	172.0	0.0	172.0	172.0	172.0	0.0	172	1407
2.12869930267334	28	74.0	0.0	74.0	74.0	74.0	0.0	74	1481
2.2080891132354736	29	142.0	0.0	142.0	142.0	142.0	0.0	142	1623
2.251540184020996	30	109.0	0.0	109.0	109.0	109.0	0.0	109	1732
2.308608055114746	31	142.0	0.0	142.0	142.0	142.0	0.0	142	1874
