Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar	Seed
20.86006808280945	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.703003e-06	-6.703003e-06	-0.68667483	0.045309924	0.0035212152	0.0010507631	0.6870269	30049	30049	21
40.387216091156006	1	0.025125628	0.35354894	5.0	0.0	151.0	0.0	0.0001663949	0.0001663949	0.00015845727	0.00015845727	-0.68814063	0.047336463	0.0016191117	0.00081248145	0.6883026	30049	60098	21
57.89869213104248	2	0.16080402	2.2627134	32.0	0.0	151.0	0.0	0.0010649273	0.0010649273	0.0012186109	0.0012186109	-0.6255955	0.41533113	0.5933581	0.44818643	0.68493134	30049	90147	21
75.2569739818573	3	0.23115578	2.0488586	25.0	0.0	151.0	0.0	0.001530833	0.001530833	0.0020282674	0.0020282674	-0.63251853	0.5244231	0.6103207	0.27266994	0.6935506	30049	120196	21
92.5145971775055	4	0.5678392	4.0566554	35.0	0.0	151.0	0.0	0.0037605246	0.0037605246	0.0039863354	0.0039863354	-0.60236454	0.34150937	0.63584375	0.27623338	0.66594887	30049	150245	21
110.16696906089783	5	0.6130653	4.528639	47.0	0.0	151.0	0.0	0.004060035	0.004060035	0.004452014	0.004452014	-0.49416873	0.41569832	0.64186245	0.27478996	0.558355	30049	180294	21
128.05736804008484	6	0.65829146	3.6497154	34.0	0.0	151.0	0.0	0.004359546	0.004359546	0.0049102237	0.0049102237	-0.562307	0.400106	0.6342717	0.2886168	0.62573415	30049	210343	21
145.77618193626404	7	0.30150753	2.6899312	33.0	0.0	151.0	0.0	0.0019967386	0.0019967386	0.002552267	0.002552267	-0.5862095	0.4824685	0.6768574	0.29409423	0.6538952	30049	240392	21
163.12765216827393	8	0.10050251	1.4141958	20.0	0.0	151.0	0.0	0.0006655796	0.0006655796	0.0010778263	0.0010778263	-0.5353222	0.39383754	0.68183863	0.347605	0.603506	30049	270441	21
180.75598311424255	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00052015635	0.00052015635	-0.53829277	0.51079977	0.72568506	0.37666067	0.61086124	30049	300490	21
198.50083303451538	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0009313409	0.0009313409	-0.47585097	0.56325483	0.8495459	0.31734768	0.56080556	30049	330539	21
216.4644091129303	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0009807559	0.0009807559	-0.4293641	0.5570973	0.8913251	0.31684354	0.5184966	30049	360588	21
234.03777313232422	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00106464	0.00106464	-0.4731763	0.6864214	0.9894917	0.4060915	0.57212543	30049	390637	21
251.7873818874359	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0007743959	0.0007743959	-0.4467668	0.59088695	0.9724081	0.43992656	0.5440076	30049	420686	21
269.3764479160309	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0013159032	0.0013159032	-0.39218011	0.55463064	0.99253947	0.35817626	0.4914341	30049	450735	21
286.9402370452881	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0011579512	0.0011579512	-0.50194144	0.70325494	1.0253923	0.30100614	0.6044806	30049	480784	21
304.5819010734558	16	0.1758794	2.4748423	35.0	0.0	151.0	0.0	0.0011647642	0.0011647642	0.0025479882	0.0025479882	-0.40214437	0.5944398	0.9721872	0.30975273	0.49936312	30049	510833	21
322.2260868549347	17	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0014897113	0.0014897113	-0.37155575	0.65817976	1.1079645	0.3462034	0.4823522	30049	540882	21
339.59141397476196	18	0.43718594	3.9385767	44.0	0.0	151.0	0.0	0.0028952712	0.0028952712	0.004155667	0.004155667	-0.3451134	0.53969723	0.99105877	0.26541358	0.44421926	30049	570931	21
357.11671710014343	19	0.75376886	6.8592944	72.0	0.0	151.0	0.0	0.0049918466	0.0049918466	0.0063182125	0.0063182125	-0.33818638	0.49499992	0.94498074	0.29604906	0.43268445	30049	600980	21
374.6733660697937	20	0.015075377	0.21212935	3.0	0.0	151.0	0.0	9.9836936e-05	9.9836936e-05	0.001160125	0.001160125	-0.35775942	0.51122034	0.9488873	0.3222708	0.45264816	30049	631029	21
392.16384506225586	21	0.5125628	3.3458276	30.0	0.0	151.0	0.0	0.0033944556	0.0033944556	0.004335858	0.004335858	-0.40199256	0.47087494	0.87839967	0.29090762	0.48983252	30049	661078	21
409.53553104400635	22	1.4522613	7.644519	57.0	0.0	151.0	0.0	0.009617625	0.009617625	0.010557866	0.010557866	-0.40491015	0.48896897	0.9088938	0.3672084	0.49579954	30049	691127	21
427.01565313339233	23	0.71356785	5.6107726	60.0	0.0	151.0	0.0	0.004725615	0.004725615	0.0057708994	0.0057708994	-0.42648655	0.52598983	0.9080516	0.37765732	0.5172917	30049	721176	21
444.3744480609894	24	0.2160804	3.040521	43.0	0.0	151.0	0.0	0.001430996	0.001430996	0.0024242518	0.0024242518	-0.45172742	0.5065036	0.9007091	0.39513525	0.5417983	30049	751225	21
461.7759599685669	25	0.4924623	5.1761627	66.0	0.0	151.0	0.0	0.0032613399	0.0032613399	0.0040279073	0.0040279073	-0.4733479	0.5808956	0.88362247	0.4197343	0.5617101	30049	781274	21
479.14336585998535	26	0.10050251	1.4141958	20.0	0.0	151.0	0.0	0.0006655796	0.0006655796	0.0014924493	0.0014924493	-0.3725803	0.3802424	0.8873312	0.4238129	0.4613134	30049	811323	21
496.58520007133484	27	0.5678392	4.9443307	52.0	0.0	151.0	0.0	0.0037605246	0.0037605246	0.004785623	0.004785623	-0.43112323	0.60905385	0.91973406	0.3786132	0.5230966	30049	841372	21
514.0086789131165	28	0.80904526	5.7023067	59.0	0.0	151.0	0.0	0.0053579155	0.0053579155	0.006291371	0.006291371	-0.44566634	0.5030428	0.85848117	0.34194848	0.53151447	30049	871421	21
531.3088200092316	29	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0008300697	0.0008300697	-0.37849575	0.43980527	0.9218632	0.4087641	0.47068205	30049	901470	21
548.6476969718933	30	0.07035176	0.98993695	14.0	0.0	151.0	0.0	0.0004659057	0.0004659057	0.0013753984	0.0013753984	-0.5185757	0.5768592	0.9290745	0.3697925	0.61148316	30049	931519	21
566.034392118454	31	0.56281406	5.586669	57.0	0.0	151.0	0.0	0.0037272456	0.0037272456	0.0046921875	0.0046921875	-0.40948212	0.436453	0.91027963	0.3836317	0.5005101	30049	961568	21
583.3766751289368	32	0.6834171	4.58699	43.0	0.0	151.0	0.0	0.004525941	0.004525941	0.0052142483	0.0052142483	-0.4071033	0.4212646	0.8833538	0.38927704	0.4954387	30049	991617	21
600.6617410182953	33	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0010181122	0.0010181122	-0.4863898	0.54696846	0.85730195	0.33163804	0.57211995	30049	1021666	21
618.0325198173523	34	0.8291457	5.859404	50.0	0.0	151.0	0.0	0.0054910313	0.0054910313	0.0065699546	0.0065699546	-0.4175507	0.49877557	0.9048873	0.36641455	0.5080395	30049	1051715	21
635.2491850852966	35	0.3316583	2.3297405	19.0	0.0	151.0	0.0	0.0021964125	0.0021964125	0.0032632998	0.0032632998	-0.41543135	0.55149996	0.9639048	0.29130027	0.51182187	30049	1081764	21
652.6021790504456	36	0.07537688	1.0606468	15.0	0.0	151.0	0.0	0.00049918465	0.00049918465	0.0017660552	0.0017660552	-0.3724904	0.6299451	1.013977	0.32683516	0.47388807	30049	1111813	21
669.9163918495178	37	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0010433242	0.0010433242	-0.43393028	0.5408718	0.97330177	0.35169604	0.5312605	30049	1141862	21
687.1430349349976	38	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0012027617	0.0012027617	-0.39185527	0.631107	0.9560931	0.3410609	0.48746458	30049	1171911	21
704.3684620857239	39	0.52261305	5.2022653	56.0	0.0	151.0	0.0	0.0034610138	0.0034610138	0.0044149095	0.0044149095	-0.39745998	0.49618757	0.96708727	0.33391234	0.49416876	30049	1201960	21
721.654529094696	40	0.36180905	2.7381082	29.0	0.0	151.0	0.0	0.0023960865	0.0023960865	0.003592485	0.003592485	-0.3968839	0.48435655	0.9121299	0.27036697	0.48809686	30049	1232009	21
739.008603811264	41	0.09547739	0.9594438	11.0	0.0	151.0	0.0	0.00063230057	0.00063230057	0.0019616764	0.0019616764	-0.33461142	0.53469354	1.0106683	0.33781654	0.43567824	30049	1262058	21
756.6262021064758	42	1.5125629	7.4434958	60.0	0.0	151.0	0.0	0.010016972	0.010016972	0.011582346	0.011582346	-0.40111035	0.652533	1.0116124	0.30083925	0.50227153	30049	1292107	21
773.9463400840759	43	1.9547739	8.1784725	57.0	0.0	151.0	0.0	0.012945523	0.012945523	0.014803126	0.014803126	-0.2854851	0.55591965	1.0332943	0.2822149	0.3888145	30049	1322156	21
791.5019121170044	44	1.8743719	7.116355	44.0	0.0	151.0	0.0	0.012413058	0.012413058	0.013847389	0.013847389	-0.20667411	0.353943	1.0209731	0.30489603	0.30877146	30049	1352205	21
809.0095798969269	45	0.7336683	3.7849774	39.0	0.0	151.0	0.0	0.004858731	0.004858731	0.0061668395	0.0061668395	-0.27036053	0.4209828	1.0183111	0.302997	0.37219164	30049	1382254	21
826.2557199001312	46	0.7638191	4.0411816	39.0	0.0	151.0	0.0	0.0050584045	0.0050584045	0.006519327	0.006519327	-0.4037903	0.65248233	0.9692152	0.35104978	0.5007118	30049	1412303	21
843.7910408973694	47	0.44221106	3.3136582	42.0	0.0	151.0	0.0	0.0029285501	0.0029285501	0.0040967683	0.0040967683	-0.30354345	0.45254803	0.9884839	0.3373124	0.40239185	30049	1442352	21
860.9540419578552	48	0.75376886	4.974777	48.0	0.0	151.0	0.0	0.0049918466	0.0049918466	0.0058789225	0.0058789225	-0.48157236	0.55146587	0.88117844	0.31372482	0.5696902	30049	1472401	21
878.1726899147034	49	0.2914573	2.381984	23.0	0.0	151.0	0.0	0.0019301807	0.0019301807	0.002769822	0.002769822	-0.49470955	0.5372652	0.8257298	0.36685523	0.5772825	30049	1502450	21
895.367036819458	50	0.93467337	6.8714504	71.0	0.0	151.0	0.0	0.0061898897	0.0061898897	0.0070527536	0.0070527536	-0.51600325	0.5531808	0.798195	0.3462957	0.59582275	30049	1532499	21
912.6173729896545	51	0.055276383	0.65121424	9.0	0.0	151.0	0.0	0.00036606877	0.00036606877	0.0010725915	0.0010725915	-0.54695356	0.56381327	0.80275285	0.43124315	0.62722886	30049	1562548	21
930.1604857444763	52	0.5527638	5.500661	59.0	0.0	151.0	0.0	0.0036606875	0.0036606875	0.004368223	0.004368223	-0.44803435	0.42768428	0.8361287	0.3944276	0.5316472	30049	1592597	21
947.3809380531311	53	0.30653265	3.4628694	47.0	0.0	151.0	0.0	0.0020300176	0.0020300176	0.0025783065	0.0025783065	-0.51765126	0.42936307	0.74986243	0.42751348	0.59263754	30049	1622646	21
964.5846869945526	54	0.2914573	4.101167	58.0	0.0	151.0	0.0	0.0019301807	0.0019301807	0.0024295459	0.0024295459	-0.5676482	0.4100316	0.65784913	0.36064926	0.63343304	30049	1652695	21
981.9551830291748	55	0.015075377	0.21212934	3.0	0.0	151.0	0.0	9.9836936e-05	9.9836936e-05	0.00081121054	0.00081121054	-0.5386629	0.45778024	0.6358466	0.31192532	0.6022476	30049	1682744	21
999.2012629508972	56	0.32160804	4.525427	64.0	0.0	151.0	0.0	0.0021298546	0.0021298546	0.0029004633	0.0029004633	-0.5041261	0.47421768	0.71080196	0.347753	0.5752063	30049	1712793	21
1016.5264210700989	57	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0005645818	0.0005645818	-0.50741494	0.42334396	0.7568351	0.42493677	0.5830984	30049	1742842	21
1034.050148010254	58	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00055417925	0.00055417925	-0.56954765	0.42538336	0.72018397	0.4631225	0.64156604	30049	1772891	21
1051.348132133484	59	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00059422094	0.00059422094	-0.6227219	0.46589306	0.6877976	0.394219	0.69150174	30049	1802940	21
1068.6272161006927	60	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0005279295	0.0005279295	-0.5771718	0.45817077	0.6506823	0.44099188	0.64224005	30049	1832989	21
1085.8870661258698	61	0.9045226	7.328333	65.0	0.0	151.0	0.0	0.005990216	0.005990216	0.006719004	0.006719004	-0.4531707	0.5082405	0.7703738	0.44287398	0.5302081	30049	1863038	21
1103.1364769935608	62	0.24120604	2.7071671	37.0	0.0	151.0	0.0	0.001597391	0.001597391	0.0021489132	0.0021489132	-0.54506993	0.42241472	0.7037921	0.39112413	0.6154492	30049	1893087	21
1120.4174530506134	63	0.20100503	2.8283916	40.0	0.0	151.0	0.0	0.0013311591	0.0013311591	0.0023001914	0.0023001914	-0.56228006	0.5646361	0.7419918	0.3526383	0.63647926	30049	1923136	21
1137.8446209430695	64	0.2914573	4.101167	58.0	0.0	151.0	0.0	0.0019301807	0.0019301807	0.0029978752	0.0029978752	-0.42639393	0.5230375	0.9414529	0.40315488	0.52053916	30049	1953185	21
1155.1714820861816	65	0.15075377	2.1212933	30.0	0.0	151.0	0.0	0.0009983693	0.0009983693	0.0020026527	0.0020026527	-0.38560826	0.41878328	0.86765426	0.34662023	0.47237366	30049	1983234	21
1172.4569861888885	66	0.40201005	5.0434494	71.0	0.0	151.0	0.0	0.0026623183	0.0026623183	0.0036181903	0.0036181903	-0.4975223	0.61128235	0.9124549	0.41769388	0.5887679	30049	2013283	21
1189.7467939853668	67	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00077723165	0.00077723165	-0.44786105	0.47665915	0.8543744	0.39525917	0.5332985	30049	2043332	21
1207.0699009895325	68	0.09045226	1.272776	18.0	0.0	151.0	0.0	0.0005990216	0.0005990216	0.0014094964	0.0014094964	-0.4575543	0.4839998	0.83101535	0.40501294	0.54065585	30049	2073381	21
1224.4267618656158	69	0.42713568	3.5955677	38.0	0.0	151.0	0.0	0.002828713	0.002828713	0.003841066	0.003841066	-0.43879056	0.5404884	0.9610128	0.42343745	0.5348917	30049	2103430	21
1241.7650527954102	70	0.04522613	0.636388	9.0	0.0	151.0	0.0	0.0002995108	0.0002995108	0.0013847367	0.0013847367	-0.46028066	0.6395583	0.9584392	0.4393754	0.55612457	30049	2133479	21
1259.0438771247864	71	0.2713568	1.9991794	17.0	0.0	151.0	0.0	0.0017970648	0.0017970648	0.0026481356	0.0026481356	-0.45608512	0.49560958	0.88525474	0.36565885	0.54461056	30049	2163528	21
