Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
6.757349729537964	0	-0.41354844	0.071945384	-0.2635132	-0.61326927	21.0	0.0	-0.019692782	-0.019692782	-0.019696195	-0.019696195	-0.69200385	0.036214605	0.22466628	7.171127e-05	0.71447045	1008	1008
12.164386749267578	1	-0.40485892	0.08259604	-0.29320493	-0.657525	21.0	0.0	-0.019278998	-0.019278998	-0.019281322	-0.019281322	-0.6964358	0.02755084	6.002841e-05	8.91996e-06	0.69644177	1008	2016
15.21015977859497	2	-0.41975412	0.07034076	-0.2981239	-0.54269314	21.0	0.0	-0.01998829	-0.01998829	-0.019987315	-0.019987315	-0.6918729	0.024615565	0.0002798334	0.00029460594	0.69190097	1008	3024
18.290385723114014	3	-0.4388534	0.08856302	-0.29661483	-0.6514786	21.0	0.0	-0.020897783	-0.020897783	-0.020897038	-0.020897038	-0.6940499	0.022838622	8.908248e-05	4.3742806e-05	0.6940588	1008	4032
21.368411779403687	4	-0.41270423	0.084879495	-0.26199108	-0.6324157	21.0	0.0	-0.019652583	-0.019652583	-0.019650118	-0.019650118	-0.6968769	0.021018459	9.750721e-05	4.2263266e-05	0.69688666	1008	5040
24.446919918060303	5	-0.41126195	0.09350679	-0.2636931	-0.60277283	21.0	0.0	-0.019583903	-0.019583903	-0.019582657	-0.019582657	-0.69258463	0.0246037	0.0001399982	0.00013949173	0.6925986	1008	6048
27.54910182952881	6	-0.40167996	0.07883746	-0.2261152	-0.5767487	21.0	0.0	-0.019127615	-0.019127615	-0.01912496	-0.01912496	-0.69422585	0.022221554	0.00025821303	0.0003422248	0.69425166	1008	7056
30.64167594909668	7	-0.40866056	0.10207763	-0.16341409	-0.73259586	21.0	0.0	-0.019460026	-0.019460026	-0.019460555	-0.019460555	-0.69491315	0.014850811	0.00015454061	0.0001282367	0.6949285	1008	8064
33.77180790901184	8	-0.41861686	0.106607966	-0.21594512	-0.69921714	21.0	0.0	-0.019934136	-0.019934136	-0.019932622	-0.019932622	-0.6913818	0.020542499	0.00016918298	0.00011994966	0.69139874	1008	9072
36.89052963256836	9	-0.44621968	0.0944719	-0.25082096	-0.6842316	21.0	0.0	-0.021248557	-0.021248557	-0.021252844	-0.021252844	-0.6915126	0.018526826	0.00038332018	0.0004340989	0.69155085	1008	10080
39.99415183067322	10	-0.45362625	0.10062798	-0.17652641	-0.662835	21.0	0.0	-0.021601249	-0.021601249	-0.021602077	-0.021602077	-0.69369566	0.020744486	0.00072875654	0.00089817034	0.6937685	1008	11088
43.10803294181824	11	-0.4496169	0.10030263	-0.27467993	-0.69961196	21.0	0.0	-0.02141033	-0.02141033	-0.021406196	-0.021406196	-0.69203055	0.029553283	0.0015506917	0.0022640273	0.69218564	1008	12096
46.233094930648804	12	0.33404198	5.6848974	39.301575	-0.7105975	21.0	0.0	0.015906757	0.015906757	0.015918583	0.015918583	-0.68877137	0.03451457	0.007817992	0.009852953	0.68955314	1008	13104
49.34828591346741	13	0.32959947	3.9684825	19.389141	-0.7192153	21.0	0.0	0.015695218	0.015695218	0.015696624	0.015696624	-0.69259	0.034214005	0.0034760078	0.005561819	0.6929376	1008	14112
52.46826171875	14	2.8140678	9.143528	39.20933	-0.7829326	21.0	0.0	0.13400324	0.13400324	0.13400254	0.13400254	-0.6951359	0.019267196	0.0013861876	0.0019627677	0.69527453	1008	15120
55.61447286605835	15	2.7898705	8.924362	39.349197	-0.7409048	21.0	0.0	0.13285097	0.13285097	0.13296348	0.13296348	-0.6564765	0.24078633	0.24878916	0.18233688	0.6813554	1008	16128
58.72305202484131	16	2.9875066	9.185204	39.347717	-0.70379645	21.0	0.0	0.1422622	0.1422622	0.14246266	0.14246266	-0.6794456	0.32201377	0.4008224	0.2751994	0.71952784	1008	17136
61.764636754989624	17	3.9964397	11.117446	39.34401	-0.83457834	21.0	0.0	0.19030665	0.19030665	0.19048221	0.19048221	-0.6444067	0.28522655	0.34901348	0.25677526	0.67930806	1008	18144
64.83722376823425	18	9.992595	17.868586	59.264015	-0.8116332	21.0	0.0	0.47583786	0.47583786	0.47607425	0.47607425	-0.61507004	0.30859512	0.38918254	0.2618891	0.6539883	1008	19152
67.89770865440369	19	13.299039	21.076511	79.288315	-0.8990193	21.0	0.0	0.6332876	0.6332876	0.6335653	0.6335653	-0.67039627	0.3426011	0.42143905	0.3011207	0.71254015	1008	20160
70.99144768714905	20	12.044063	20.916079	69.16466	-0.79862726	21.0	0.0	0.5735268	0.5735268	0.57370865	0.57370865	-0.63792217	0.3177761	0.35419077	0.2537698	0.6733412	1008	21168
74.09203481674194	21	13.450035	18.408512	59.14659	-0.8686379	21.0	0.0	0.64047784	0.64047784	0.6408543	0.6408543	-0.5549809	0.349598	0.49558887	0.26168397	0.60453975	1008	22176
77.20604372024536	22	15.128544	20.30276	68.95337	-1.2468947	21.0	0.0	0.7204068	0.7204068	0.72057354	0.72057354	-0.6785215	0.26972726	0.29479998	0.20906274	0.7080016	1008	23184
80.32440185546875	23	18.43326	23.946253	89.12779	-0.8470217	21.0	0.0	0.8777743	0.8777743	0.87792724	0.87792724	-0.6498801	0.2512318	0.28386602	0.2277729	0.6782667	1008	24192
83.41013979911804	24	31.699865	25.357166	79.06947	-0.873587	21.0	0.0	1.5095173	1.5095173	1.5097204	1.5097204	-0.6753502	0.28801706	0.3018848	0.22621052	0.70553863	1008	25200
86.51960873603821	25	27.981354	25.095594	78.93982	-1.0467067	21.0	0.0	1.3324454	1.3324454	1.3325218	1.3325218	-0.6572443	0.19149633	0.17713386	0.15432732	0.6749577	1008	26208
89.6071298122406	26	37.919838	25.662561	98.96196	-0.6659621	21.0	0.0	1.8057067	1.8057067	1.8058298	1.8058298	-0.6863073	0.2837775	0.22890644	0.18975256	0.709198	1008	27216
92.66720175743103	27	39.36734	25.244871	98.83083	-0.59862304	21.0	0.0	1.8746352	1.8746352	1.87472	1.87472	-0.6739558	0.22758634	0.1937222	0.17518307	0.693328	1008	28224
95.76938486099243	28	49.101093	24.879265	98.72703	-0.6755304	21.0	0.0	2.3381474	2.3381474	2.3383088	2.3383088	-0.61843705	0.26022723	0.30017802	0.24527217	0.6484549	1008	29232
98.87890100479126	29	47.404804	30.745264	98.80698	-0.8387811	21.0	0.0	2.2573721	2.2573721	2.2575157	2.2575157	-0.6213988	0.23728915	0.25073087	0.20005158	0.64647186	1008	30240
101.94914770126343	30	43.68507	29.053833	108.80365	-0.93868935	21.0	0.0	2.0802414	2.0802414	2.0803971	2.0803971	-0.68003213	0.29410127	0.23122159	0.19178104	0.70315427	1008	31248
105.06835675239563	31	54.214863	30.060555	108.898926	-0.825586	21.0	0.0	2.5816605	2.5816605	2.5819416	2.5819416	-0.62802005	0.31045958	0.37746936	0.2655511	0.665767	1008	32256
108.17677998542786	32	50.68938	27.440744	108.6727	-0.92941976	21.0	0.0	2.41378	2.41378	2.4139915	2.4139915	-0.6872275	0.3042559	0.3425839	0.24657285	0.7214859	1008	33264
111.2925808429718	33	54.58182	27.387611	108.5457	-0.7709379	21.0	0.0	2.5991344	2.5991344	2.5993774	2.5993774	-0.67133904	0.34590057	0.34598234	0.2066627	0.7059372	1008	34272
114.41037487983704	34	55.86156	22.552773	108.78471	-0.755582	21.0	0.0	2.6600745	2.6600745	2.6602366	2.6602366	-0.6164959	0.26850355	0.34858397	0.2887297	0.6513543	1008	35280
117.58295774459839	35	64.375854	23.33485	118.5202	-0.73257095	21.0	0.0	3.0655172	3.0655172	3.0656705	3.0656705	-0.67480934	0.29425263	0.28457832	0.24564357	0.70326716	1008	36288
120.73291277885437	36	62.484924	21.933905	98.82998	-0.6882367	21.0	0.0	2.9754727	2.9754727	2.9756532	2.9756532	-0.6420082	0.28557605	0.3192911	0.26276094	0.6739373	1008	37296
123.85874080657959	37	61.598774	26.555225	118.740555	-0.87164354	21.0	0.0	2.933275	2.933275	2.9334683	2.9334683	-0.65345263	0.3248663	0.37960684	0.3008234	0.6914134	1008	38304
126.96958684921265	38	69.09492	23.643282	108.77167	-0.85240394	21.0	0.0	3.2902343	3.2902343	3.290344	3.290344	-0.68329626	0.24559388	0.22209504	0.18982095	0.7055057	1008	39312
130.07993078231812	39	67.670265	19.95277	108.77089	28.942093	21.0	0.0	3.2223938	3.2223938	3.2225695	3.2225695	-0.6611564	0.27527386	0.32090843	0.307847	0.6932473	1008	40320
133.19960498809814	40	72.19242	22.159895	118.45416	9.235972	21.0	0.0	3.4377344	3.4377344	3.4378889	3.4378889	-0.64714	0.2622555	0.30787316	0.30061677	0.6779274	1008	41328
136.26694679260254	41	70.50045	24.218967	108.89221	-0.9207938	21.0	0.0	3.3571641	3.3571641	3.357318	3.357318	-0.66798186	0.2560498	0.23151833	0.22093907	0.69113374	1008	42336
139.37747192382812	42	69.075165	26.262957	108.64159	-0.86645365	21.0	0.0	3.2892935	3.2892935	3.2893322	3.2893322	-0.6909473	0.14317247	0.11189076	0.19946215	0.7021364	1008	43344
142.46415162086487	43	72.56992	24.400562	108.517876	-0.9325249	21.0	0.0	3.4557106	3.4557106	3.4558246	3.4558246	-0.6615818	0.23708047	0.24402976	0.22832078	0.6859848	1008	44352
145.55619192123413	44	76.72313	21.205536	118.65181	28.825756	21.0	0.0	3.6534827	3.6534827	3.6535738	3.6535738	-0.67649496	0.2227078	0.2385814	0.30056354	0.70035315	1008	45360
148.6084086894989	45	70.48615	23.4188	118.22678	18.88175	21.0	0.0	3.356484	3.356484	3.3565302	3.3565302	-0.68695575	0.15425594	0.10964014	0.17268193	0.6979197	1008	46368
151.71023273468018	46	80.646614	21.444668	118.73245	-0.98533326	21.0	0.0	3.8403149	3.8403149	3.8404257	3.8404257	-0.6632401	0.22562437	0.2362521	0.30944756	0.6868653	1008	47376
154.80938172340393	47	78.948746	23.275698	118.58696	19.109812	21.0	0.0	3.7594638	3.7594638	3.7595844	3.7595844	-0.6443445	0.24506801	0.2910978	0.40187064	0.6734544	1008	48384
157.90856075286865	48	78.93946	21.114096	108.73243	29.158087	21.0	0.0	3.759022	3.759022	3.7590895	3.7590895	-0.656966	0.15352118	0.16156085	0.30853885	0.67312205	1008	49392
160.99985194206238	49	87.67385	13.778852	118.518166	58.752953	21.0	0.0	4.1749454	4.1749454	4.1750584	4.1750584	-0.68514663	0.19120175	0.16609767	0.21572855	0.70175636	1008	50400
164.14750266075134	50	75.44442	22.71515	118.60896	18.887802	21.0	0.0	3.5925913	3.5925913	3.5926962	3.5926962	-0.69074047	0.24172488	0.2347733	0.41615835	0.7142178	1008	51408
167.22328281402588	51	80.97805	25.005316	128.49321	-0.7959232	21.0	0.0	3.8560975	3.8560975	3.8561237	3.8561237	-0.6802034	0.11781545	0.11628656	0.27152058	0.69183207	1008	52416
170.33088374137878	52	78.316315	24.45236	118.7653	19.14193	21.0	0.0	3.7293484	3.7293484	3.7294016	3.7294016	-0.6655718	0.18686774	0.22616407	0.48111114	0.68818825	1008	53424
173.41575598716736	53	83.49118	17.538336	118.51005	48.624077	21.0	0.0	3.9757707	3.9757707	3.97585	3.97585	-0.66322607	0.2131218	0.20816024	0.40796083	0.68404204	1008	54432
176.50320982933044	54	81.1572	19.708984	118.399025	18.937489	21.0	0.0	3.8646283	3.8646283	3.864702	3.864702	-0.61319876	0.19109847	0.21873099	0.422229	0.6350719	1008	55440
179.58577585220337	55	80.20208	20.791815	118.639084	29.00301	21.0	0.0	3.8191469	3.8191469	3.8192194	3.8192194	-0.6547611	0.20030135	0.24509972	0.49056414	0.67927104	1008	56448
182.6732087135315	56	82.232994	20.743208	118.324615	28.972233	21.0	0.0	3.9158566	3.9158566	3.915915	3.915915	-0.6679689	0.15512097	0.14810401	0.35637274	0.6827793	1008	57456
185.75794577598572	57	87.24686	19.20232	118.48845	38.9365	21.0	0.0	4.154612	4.154612	4.1547117	4.1547117	-0.6576491	0.18117397	0.21185865	0.4500377	0.67883503	1008	58464
188.87963700294495	58	86.15395	18.21175	118.565575	48.796715	21.0	0.0	4.102569	4.102569	4.1026216	4.1026216	-0.6871765	0.13418178	0.13985045	0.37035182	0.70116156	1008	59472
191.95711278915405	59	86.34512	22.343035	128.56015	28.832626	21.0	0.0	4.1116724	4.1116724	4.1117296	4.1117296	-0.7032488	0.12775122	0.1341945	0.33186027	0.7166682	1008	60480
195.16047883033752	60	89.89204	19.633387	118.58911	29.09938	21.0	0.0	4.280574	4.280574	4.280629	4.280629	-0.67134744	0.16574393	0.15729265	0.35611552	0.6870767	1008	61488
198.3835437297821	61	85.94912	19.743729	118.69368	38.83581	21.0	0.0	4.092815	4.092815	4.0929174	4.0929174	-0.6971519	0.2681295	0.2072987	0.47685146	0.7178818	1008	62496
201.53027772903442	62	87.618774	19.892626	118.21577	9.052006	21.0	0.0	4.1723228	4.1723228	4.172397	4.172397	-0.6466412	0.21439816	0.20772234	0.46305695	0.6674135	1008	63504
204.60296988487244	63	92.950325	18.765825	138.2757	48.940636	21.0	0.0	4.4262056	4.4262056	4.4263024	4.4263024	-0.66904676	0.15268783	0.1783199	0.39615682	0.6868788	1008	64512
208.7033257484436	64	87.154816	22.041832	118.50594	28.85923	21.0	0.0	4.1502295	4.1502295	4.150281	4.150281	-0.65375113	0.14436969	0.15370981	0.48049605	0.66912204	1008	65520
212.1346628665924	65	87.40546	16.673786	118.24886	48.66279	21.0	0.0	4.1621647	4.1621647	4.1622577	4.1622577	-0.6735786	0.1702822	0.16997313	0.36897144	0.69057596	1008	66528
214.99503993988037	66	88.21716	21.709084	118.46337	28.732565	21.0	0.0	4.200817	4.200817	4.200899	4.200899	-0.6701448	0.16477138	0.21461605	0.46094066	0.69160634	1008	67536
217.8027856349945	67	90.70722	18.577726	118.568504	38.694004	21.0	0.0	4.3193913	4.3193913	4.319427	4.319427	-0.6832036	0.116974175	0.06637274	0.25430426	0.6898409	1008	68544
220.9310438632965	68	93.96802	18.34221	128.39581	58.83288	21.0	0.0	4.4746675	4.4746675	4.47472	4.47472	-0.663796	0.15010704	0.194113	0.47911286	0.6832073	1008	69552
224.40471076965332	69	91.46891	18.199041	118.61117	38.79038	21.0	0.0	4.3556623	4.3556623	4.355684	4.355684	-0.6914415	0.092281714	0.07021283	0.27937686	0.69846284	1008	70560
228.11942887306213	70	92.732155	17.939596	128.30592	39.21519	21.0	0.0	4.415817	4.415817	4.415906	4.415906	-0.6492331	0.16132057	0.14712164	0.42953417	0.6639452	1008	71568
231.81278586387634	71	93.08508	19.891697	128.55391	29.077082	21.0	0.0	4.432623	4.432623	4.4326315	4.4326315	-0.69737315	0.10843564	0.060367614	0.24708638	0.7034099	1008	72576
235.05181694030762	72	89.79305	15.771584	118.23877	48.774414	21.0	0.0	4.2758594	4.2758594	4.2759004	4.2759004	-0.67774206	0.1655889	0.08286734	0.32425982	0.68602884	1008	73584
238.6512258052826	73	93.077415	18.526066	128.12894	58.709778	21.0	0.0	4.4322577	4.4322577	4.4322734	4.4322734	-0.6936769	0.13995259	0.055502884	0.2003957	0.6992272	1008	74592
241.97872471809387	74	96.19626	16.96144	137.84984	68.322266	21.0	0.0	4.580775	4.580775	4.58082	4.58082	-0.67874575	0.1046761	0.07245156	0.19706847	0.68599087	1008	75600
246.65809988975525	75	94.98592	16.215927	138.09029	48.70032	21.0	0.0	4.5231385	4.5231385	4.5232286	4.5232286	-0.6680976	0.17193823	0.16570541	0.4143473	0.6846682	1008	76608
251.24326872825623	76	93.954124	13.775921	118.69088	68.14297	21.0	0.0	4.474006	4.474006	4.47412	4.47412	-0.66790676	0.22277585	0.23581722	0.38696536	0.6914885	1008	77616
254.92192363739014	77	92.85803	15.097702	128.38966	58.807404	21.0	0.0	4.421811	4.421811	4.4218507	4.4218507	-0.6910237	0.11912266	0.09805753	0.33636883	0.70082945	1008	78624
258.512494802475	78	90.86007	17.832882	128.42393	29.027576	21.0	0.0	4.3266697	4.3266697	4.3266926	4.3266926	-0.6864532	0.10044902	0.097964674	0.28773564	0.6962497	1008	79632
261.5498056411743	79	92.28474	15.09982	118.45102	58.784027	21.0	0.0	4.394511	4.394511	4.3945556	4.3945556	-0.6698046	0.1252303	0.074307054	0.18198429	0.6772353	1008	80640
264.43312978744507	80	89.544044	16.275896	128.23544	48.43895	21.0	0.0	4.2640023	4.2640023	4.2640777	4.2640777	-0.66506577	0.13715188	0.12903175	0.3194657	0.6779689	1008	81648
267.41355180740356	81	92.68717	17.14513	128.40048	58.81163	21.0	0.0	4.4136753	4.4136753	4.4137106	4.4137106	-0.6871359	0.18702161	0.0890803	0.22803792	0.69604397	1008	82656
270.44608092308044	82	96.62583	17.246967	128.3331	58.70349	21.0	0.0	4.60123	4.60123	4.601265	4.601265	-0.6750139	0.11180721	0.11486196	0.3875055	0.6865001	1008	83664
273.3650598526001	83	92.83911	17.427391	118.529	48.743355	21.0	0.0	4.42091	4.42091	4.4209676	4.4209676	-0.6855289	0.15125316	0.12876655	0.28222328	0.6984055	1008	84672
276.1481647491455	84	92.227715	17.50416	118.635254	58.49424	21.0	0.0	4.391796	4.391796	4.391893	4.391893	-0.6878886	0.2113467	0.27385446	0.59583414	0.715274	1008	85680
278.9381217956543	85	93.1366	16.250908	118.60956	58.446487	21.0	0.0	4.435076	4.435076	4.435191	4.435191	-0.6617862	0.20216958	0.19978866	0.41283762	0.6817651	1008	86688
281.7999668121338	86	97.01176	17.76577	128.28232	39.005405	21.0	0.0	4.6196074	4.6196074	4.619691	4.619691	-0.68197656	0.17900655	0.20232971	0.3444015	0.7022096	1008	87696
284.855587720871	87	97.431915	18.057016	128.15158	38.99068	21.0	0.0	4.6396146	4.6396146	4.6397295	4.6397295	-0.63670653	0.19756413	0.2432177	0.40942445	0.66102827	1008	88704
287.94854497909546	88	97.87768	15.831693	118.47223	58.976337	21.0	0.0	4.6608415	4.6608415	4.6609225	4.6609225	-0.68088424	0.18224953	0.1771347	0.37137303	0.6985977	1008	89712
291.00664377212524	89	97.237465	15.643306	118.26357	58.381203	21.0	0.0	4.630355	4.630355	4.630383	4.630383	-0.6976934	0.11451034	0.0748108	0.2223124	0.70517445	1008	90720
293.9562449455261	90	99.88187	13.445324	138.05646	68.72176	21.0	0.0	4.75628	4.75628	4.756331	4.756331	-0.67236805	0.14948109	0.13864869	0.3940761	0.68623286	1008	91728
297.029629945755	91	98.64535	15.476798	127.9652	58.810593	21.0	0.0	4.6973963	4.6973963	4.6974096	4.6974096	-0.68987024	0.07391499	0.028693816	0.101855144	0.6927396	1008	92736
