Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.1555070877075195	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020814737	-0.020814737	1008	1008
2.9687910079956055	1	-0.4092544	0.08912	-0.21993938	-0.6060788	21.0	0.0	-0.019488305	-0.019488305	-0.019488305	-0.019488305	1008	2016
3.402862071990967	2	-0.42483115	0.080613434	-0.22337538	-0.5957445	21.0	0.0	-0.020230057	-0.020230057	-0.020230057	-0.020230057	1008	3024
3.8380351066589355	3	-0.42141056	0.08963948	-0.28455845	-0.6270058	21.0	0.0	-0.02006717	-0.02006717	-0.02006717	-0.02006717	1008	4032
4.269829273223877	4	-0.42625216	0.07679642	-0.25802663	-0.6215927	21.0	0.0	-0.020297723	-0.020297723	-0.020297723	-0.020297723	1008	5040
4.70991325378418	5	-0.41817918	0.08131153	-0.1739301	-0.57695055	21.0	0.0	-0.019913295	-0.019913295	-0.019913295	-0.019913295	1008	6048
5.1418540477752686	6	-0.44570753	0.096907996	-0.24083053	-0.6794223	21.0	0.0	-0.021224167	-0.021224167	-0.021224167	-0.021224167	1008	7056
5.579341173171997	7	-0.42054248	0.08653623	-0.23346223	-0.6106883	21.0	0.0	-0.020025833	-0.020025833	-0.020025833	-0.020025833	1008	8064
6.008563995361328	8	-0.43615934	0.08941884	-0.25620422	-0.5951201	21.0	0.0	-0.02076949	-0.02076949	-0.02076949	-0.02076949	1008	9072
6.446351051330566	9	-0.42401925	0.10002873	-0.27576667	-0.6922388	21.0	0.0	-0.020191392	-0.020191392	-0.020191392	-0.020191392	1008	10080
6.8867692947387695	10	-0.4899497	0.102723055	-0.2908226	-0.7226594	21.0	0.0	-0.023330936	-0.023330936	-0.023330936	-0.023330936	1008	11088
7.326362133026123	11	-0.46091986	0.12149026	-0.1591102	-0.8408582	21.0	0.0	-0.021948565	-0.021948565	-0.021948565	-0.021948565	1008	12096
7.767135143280029	12	-0.45220685	0.10697159	-0.23090526	-0.71838784	21.0	0.0	-0.021533659	-0.021533659	-0.021533659	-0.021533659	1008	13104
8.21246600151062	13	-0.5091303	0.106140964	-0.27393505	-0.8312937	21.0	0.0	-0.024244303	-0.024244303	-0.024244303	-0.024244303	1008	14112
8.644078016281128	14	-0.51333195	0.11321528	-0.27042988	-0.91086686	21.0	0.0	-0.024444379	-0.024444379	-0.024444379	-0.024444379	1008	15120
9.084042072296143	15	-0.5366471	0.14950979	-0.2818043	-0.93189365	21.0	0.0	-0.025554623	-0.025554623	-0.025554623	-0.025554623	1008	16128
9.5123131275177	16	-0.5376106	0.12134099	-0.25026888	-0.95850736	21.0	0.0	-0.025600508	-0.025600508	-0.025600508	-0.025600508	1008	17136
9.953081130981445	17	-0.5234409	0.13418007	-0.2644097	-0.8379079	21.0	0.0	-0.024925755	-0.024925755	-0.024925755	-0.024925755	1008	18144
10.386804103851318	18	-0.60538405	0.13080229	-0.35486814	-1.0487902	21.0	0.0	-0.028827814	-0.028827814	-0.028827814	-0.028827814	1008	19152
10.815255165100098	19	-0.58003217	0.11696571	-0.3784819	-0.8833245	21.0	0.0	-0.02762058	-0.02762058	-0.02762058	-0.02762058	1008	20160
11.262280941009521	20	-0.58542985	0.12189867	-0.29692087	-0.7854493	21.0	0.0	-0.027877612	-0.027877612	-0.027877612	-0.027877612	1008	21168
11.704634189605713	21	-0.63015383	0.12659201	-0.4263031	-0.93233687	21.0	0.0	-0.030007325	-0.030007325	-0.030007325	-0.030007325	1008	22176
12.140300035476685	22	-0.5807644	0.13802165	-0.35186502	-0.9802573	21.0	0.0	-0.027655449	-0.027655449	-0.027655449	-0.027655449	1008	23184
12.59418797492981	23	-0.5734543	0.11592614	-0.3265345	-0.8369138	21.0	0.0	-0.027307345	-0.027307345	-0.027307345	-0.027307345	1008	24192
13.038877010345459	24	-0.5680998	0.12921253	-0.24567294	-0.93187064	21.0	0.0	-0.02705237	-0.02705237	-0.02705237	-0.02705237	1008	25200
13.490177154541016	25	-0.585221	0.14420795	-0.330865	-0.90612555	21.0	0.0	-0.027867666	-0.027867666	-0.027867666	-0.027867666	1008	26208
13.932452201843262	26	-0.5464784	0.12149789	-0.30028632	-0.925556	21.0	0.0	-0.02602278	-0.02602278	-0.02602278	-0.02602278	1008	27216
14.370817184448242	27	-0.55666566	0.12340094	-0.30115828	-0.78923744	21.0	0.0	-0.026507888	-0.026507888	-0.026507888	-0.026507888	1008	28224
14.806725263595581	28	-0.55264	0.10873375	-0.2784225	-0.7809874	21.0	0.0	-0.026316192	-0.026316192	-0.026316192	-0.026316192	1008	29232
15.257200241088867	29	-0.5333768	0.10039318	-0.29886013	-0.77020645	21.0	0.0	-0.025398893	-0.025398893	-0.025398893	-0.025398893	1008	30240
15.697786092758179	30	-0.5175271	0.10353548	-0.33629435	-0.7373608	21.0	0.0	-0.024644148	-0.024644148	-0.024644148	-0.024644148	1008	31248
