Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
7.414232015609741	0	-0.4477481	0.10021271	-0.26484436	-0.7127009	21.0	0.0	-0.021321338	-0.021321338	-0.021318158	-0.021318158	-0.69040906	0.03577637	0.000482429	0.0002367659	0.69045734	1008	1008
13.470438241958618	1	-0.44059643	0.1040639	-0.22715767	-0.8086126	21.0	0.0	-0.020980783	-0.020980783	-0.02098222	-0.02098222	-0.6945375	0.027578741	5.2671137e-05	1.8456742e-05	0.6945429	1008	2016
17.233383178710938	2	-0.42034757	0.07739839	-0.22548313	-0.61129385	21.0	0.0	-0.02001655	-0.02001655	-0.02001648	-0.02001648	-0.6940584	0.022362512	6.0984836e-05	2.024404e-05	0.69406456	1008	3024
20.613152027130127	3	-0.42663822	0.095086895	-0.25469187	-0.748253	21.0	0.0	-0.020316105	-0.020316105	-0.020318361	-0.020318361	-0.6927159	0.014396995	6.6749024e-05	2.8487826e-05	0.6927225	1008	4032
24.032949924468994	4	-0.45718107	0.12712191	-0.26849154	-0.9067969	21.0	0.0	-0.021770526	-0.021770526	-0.021771435	-0.021771435	-0.69509006	0.021654228	8.919521e-05	0.0001296745	0.69509894	1008	5040
27.395446062088013	5	-0.41263545	0.08476336	-0.261512	-0.6261669	21.0	0.0	-0.019649306	-0.019649306	-0.019648053	-0.019648053	-0.69476724	0.012385195	0.00022549675	0.00026914233	0.69478977	1008	6048
30.66199231147766	6	-0.4330597	0.09819905	-0.26106957	-0.7081878	21.0	0.0	-0.02062189	-0.02062189	-0.02061976	-0.02061976	-0.6927664	0.017821431	0.00014517986	0.00017702293	0.6927809	1008	7056
33.93799114227295	7	-0.4828697	0.123358786	-0.24266809	-0.8251115	21.0	0.0	-0.022993796	-0.022993796	-0.022991395	-0.022991395	-0.6940843	0.013203155	0.00031325896	0.00036237226	0.6941155	1008	8064
37.22773194313049	8	-0.44869474	0.09955878	-0.2787193	-0.6845238	21.0	0.0	-0.021366416	-0.021366416	-0.021362513	-0.021362513	-0.6927947	0.018952664	0.00029540574	0.0003821036	0.69282424	1008	9072
40.55593228340149	9	-0.47521743	0.1257301	-0.26350304	-0.88147575	21.0	0.0	-0.0226294	-0.0226294	-0.022625156	-0.022625156	-0.6889108	0.02165219	0.00046613545	0.00063660834	0.68895733	1008	10080
43.819961071014404	10	-0.49529147	0.08940713	-0.3432961	-0.76426995	21.0	0.0	-0.023585308	-0.023585308	-0.023586556	-0.023586556	-0.6938277	0.011826844	0.00010581734	8.0517435e-05	0.69383824	1008	11088
47.14007019996643	11	-0.5337439	0.13178177	-0.34944305	-0.8905028	21.0	0.0	-0.025416376	-0.025416376	-0.025412822	-0.025412822	-0.6920357	0.04005119	0.003193147	0.004314881	0.6923549	1008	12096
50.45798301696777	12	-0.58218193	0.12048773	-0.2981655	-0.8302574	21.0	0.0	-0.02772295	-0.02772295	-0.027719434	-0.027719434	-0.69034207	0.03604222	0.005233552	0.0055264374	0.6908654	1008	13104
53.72586226463318	13	-0.5603079	0.12183569	-0.32478943	-0.8751309	21.0	0.0	-0.026681332	-0.026681332	-0.026651213	-0.026651213	-0.6818272	0.11779113	0.075830966	0.076090634	0.6894103	1008	14112
57.19217920303345	14	-0.62074983	0.12838209	-0.38717377	-0.9487485	21.0	0.0	-0.029559515	-0.029559515	-0.029497892	-0.029497892	-0.6837645	0.16379534	0.10508701	0.0940459	0.6942732	1008	15120
60.60572409629822	15	-0.59923583	0.1466142	-0.33121467	-0.9013674	21.0	0.0	-0.02853504	-0.02853504	-0.028515311	-0.028515311	-0.67554617	0.092060514	0.03247494	0.031514946	0.67879367	1008	16128
64.35297727584839	16	-0.5977688	0.12709269	-0.2692329	-0.93924314	21.0	0.0	-0.02846518	-0.02846518	-0.028419258	-0.028419258	-0.6720346	0.12556185	0.06361306	0.06857007	0.67839587	1008	17136
67.8694441318512	17	-0.58934265	0.13022815	-0.37347746	-0.8524776	21.0	0.0	-0.028063932	-0.028063932	-0.028041124	-0.028041124	-0.67080355	0.14344324	0.093335316	0.084584445	0.68013704	1008	18144
71.00253891944885	18	-0.63927966	0.119165495	-0.31936416	-0.9079786	21.0	0.0	-0.03044189	-0.03044189	-0.030359903	-0.030359903	-0.6799139	0.18224052	0.1983706	0.15625085	0.69975096	1008	19152
74.36975526809692	19	-0.6243843	0.11928181	-0.3814508	-0.9741454	21.0	0.0	-0.029732585	-0.029732585	-0.029726982	-0.029726982	-0.6929803	0.036718078	0.004147959	0.0043045543	0.6933951	1008	20160
77.3017270565033	20	-0.63601	0.14672111	-0.33185965	-0.96287066	21.0	0.0	-0.030286187	-0.030286187	-0.03023904	-0.03023904	-0.6768049	0.15059	0.0884884	0.08877925	0.6856538	1008	21168
80.12326216697693	21	-0.6253205	0.11146791	-0.42790693	-0.9312577	21.0	0.0	-0.029777167	-0.029777167	-0.029741002	-0.029741002	-0.69497067	0.1133755	0.07008738	0.060704138	0.7019794	1008	22176
83.14425492286682	22	-0.6277568	0.1157305	-0.36435646	-0.8900923	21.0	0.0	-0.02989318	-0.02989318	-0.029873885	-0.029873885	-0.69604576	0.0866577	0.03882449	0.035882264	0.69992816	1008	23184
85.93988823890686	23	-0.58282787	0.12477335	-0.28345835	-0.8834745	21.0	0.0	-0.027753709	-0.027753709	-0.027745945	-0.027745945	-0.694629	0.03489445	0.0051249834	0.004778007	0.69514155	1008	24192
89.05419421195984	24	-0.6155048	0.115920305	-0.43449622	-0.94315296	21.0	0.0	-0.029309751	-0.029309751	-0.02930521	-0.02930521	-0.69074154	0.022997443	0.0027855136	0.0029062908	0.6910201	1008	25200
91.9421010017395	25	-0.568784	0.097751535	-0.32942173	-0.7552249	21.0	0.0	-0.027084956	-0.027084956	-0.027085198	-0.027085198	-0.6943013	0.019535365	0.0009187825	0.0011192225	0.69439316	1008	26208
94.7430431842804	26	-0.5763243	0.1240502	-0.3875613	-0.9790472	21.0	0.0	-0.027444018	-0.027444018	-0.027444424	-0.027444424	-0.6962148	0.01700688	0.00040068233	0.00036656988	0.69625485	1008	27216
97.63030815124512	27	-0.5238871	0.10001902	-0.37028694	-0.8265281	21.0	0.0	-0.024947004	-0.024947004	-0.024946775	-0.024946775	-0.69392526	0.012002525	0.00059366925	0.00068022334	0.6939847	1008	28224
100.44057488441467	28	-0.5297508	0.1019995	-0.34298214	-0.7316977	21.0	0.0	-0.02522623	-0.02522623	-0.02522711	-0.02522711	-0.69254315	0.00861464	8.414895e-05	0.00010058519	0.6925515	1008	29232
103.59930419921875	29	-0.48190272	0.10290526	-0.29754418	-0.7306963	21.0	0.0	-0.02294775	-0.02294775	-0.022945238	-0.022945238	-0.69244975	0.011216002	6.293588e-05	7.6088974e-05	0.692456	1008	30240
106.72035717964172	30	-0.5046641	0.094854034	-0.28323165	-0.74621063	21.0	0.0	-0.024031624	-0.024031624	-0.024030076	-0.024030076	-0.69484437	0.012846066	8.132914e-05	3.92883e-05	0.6948525	1008	31248
109.79798817634583	31	-0.52796453	0.12351631	-0.27394816	-0.8558436	21.0	0.0	-0.025141167	-0.025141167	-0.025142714	-0.025142714	-0.69066286	0.013224342	0.00021272496	0.0002461247	0.6906841	1008	32256
113.6930422782898	32	-0.5128168	0.1141399	-0.21100986	-0.7714956	21.0	0.0	-0.02441985	-0.02441985	-0.024420276	-0.024420276	-0.694057	0.011187633	1.527699e-05	1.0666412e-05	0.69405854	1008	33264
117.22556114196777	33	-0.49482846	0.08416952	-0.29938525	-0.64251584	21.0	0.0	-0.02356326	-0.02356326	-0.023562424	-0.023562424	-0.69315004	0.0065193027	5.561202e-05	4.195967e-05	0.69315565	1008	34272
120.47474312782288	34	-0.49274692	0.097690694	-0.31237137	-0.6635988	21.0	0.0	-0.023464138	-0.023464138	-0.02346128	-0.02346128	-0.6937082	0.0093577495	0.00019013317	0.00019615909	0.69372714	1008	35280
124.14916920661926	35	-0.47308755	0.098370485	-0.29840797	-0.65074766	21.0	0.0	-0.022527978	-0.022527978	-0.022527944	-0.022527944	-0.6932687	0.008601951	3.532042e-05	7.227103e-05	0.69327223	1008	36288
128.67942118644714	36	-0.48334536	0.09007193	-0.29826775	-0.72806644	21.0	0.0	-0.023016445	-0.023016445	-0.023017036	-0.023017036	-0.6927697	0.008752794	4.3837143e-05	3.421024e-05	0.6927741	1008	37296
131.55480694770813	37	-0.4951179	0.092293315	-0.35808754	-0.74235016	21.0	0.0	-0.023577044	-0.023577044	-0.023578307	-0.023578307	-0.6934663	0.016801488	0.00050468295	0.0004476771	0.69351673	1008	38304
135.27210211753845	38	-0.45257926	0.09444614	-0.27097467	-0.74963725	21.0	0.0	-0.021551393	-0.021551393	-0.021549067	-0.021549067	-0.69282377	0.0067635896	2.0069347e-05	1.8084213e-05	0.6928258	1008	39312
139.10957098007202	39	-0.45405272	0.094049536	-0.2905994	-0.71335703	21.0	0.0	-0.021621557	-0.021621557	-0.021619769	-0.021619769	-0.6931544	0.009048498	0.00011483238	0.00010917932	0.6931659	1008	40320
142.70016622543335	40	-0.43056384	0.07586813	-0.30514973	-0.6338797	21.0	0.0	-0.02050304	-0.02050304	-0.020504864	-0.020504864	-0.6921098	0.009735799	5.7945625e-05	7.130144e-05	0.69211566	1008	41328
145.98106503486633	41	-0.4668909	0.08083397	-0.29416737	-0.65990996	21.0	0.0	-0.022232901	-0.022232901	-0.02223528	-0.02223528	-0.69400144	0.006747266	0.000108101085	0.00020409671	0.6940123	1008	42336
149.27650499343872	42	-0.46234465	0.08413508	-0.27267084	-0.63631225	21.0	0.0	-0.022016412	-0.022016412	-0.022016011	-0.022016011	-0.69319373	0.002066526	1.3005349e-05	9.8859655e-06	0.69319504	1008	43344
152.5308690071106	43	-0.4664524	0.08452387	-0.28926468	-0.66281825	21.0	0.0	-0.02221202	-0.02221202	-0.022213137	-0.022213137	-0.6927948	0.0049488326	4.9023132e-05	6.816572e-05	0.6927997	1008	44352
156.1965889930725	44	-0.47090057	0.102787554	-0.2670458	-0.6776538	21.0	0.0	-0.022423835	-0.022423835	-0.022425769	-0.022425769	-0.692744	0.010371802	6.35695e-05	6.376658e-05	0.6927504	1008	45360
