Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1199.5576403141022	59	202.00374	43.283283	318.22986	49.246437	151.0	0.0	50132	3007920
1219.3405871391296	60	199.13629	46.586082	311.57288	-114.93373	151.0	0.0	50132	3058052
1239.1655809879303	61	196.29088	47.769577	286.8197	-179.0044	151.0	0.0	50132	3108184
1258.8906009197235	62	214.64923	45.20769	312.5711	8.125351	151.0	0.0	50132	3158316
1278.5632150173187	63	216.32892	47.698215	322.42944	37.58862	151.0	0.0	50132	3208448
1298.3113899230957	64	211.95929	48.287975	338.50375	29.970407	151.0	0.0	50132	3258580
1318.0336120128632	65	186.64464	45.12273	342.12408	4.7960205	151.0	0.0	50132	3308712
1337.8332731723785	66	180.24982	41.394756	287.5055	20.03592	151.0	0.0	50132	3358844
1357.5516810417175	67	207.2115	46.31069	311.3579	-25.370865	151.0	0.0	50132	3408976
1377.3879978656769	68	238.7091	53.962055	365.32037	71.13524	151.0	0.0	50132	3459108
1397.1038053035736	69	267.50174	50.706684	371.89062	28.779991	151.0	0.0	50132	3509240
1417.0556161403656	70	245.60452	42.343754	346.46976	75.43517	151.0	0.0	50132	3559372
1436.983242034912	71	244.7756	45.78003	384.28107	103.823456	151.0	0.0	50132	3609504
1456.7974500656128	72	238.17453	51.155563	372.07776	93.03751	151.0	0.0	50132	3659636
1476.5807869434357	73	235.2381	50.34037	362.27515	32.09419	151.0	0.0	50132	3709768
1496.3261110782623	74	244.76779	47.960556	356.09406	86.62259	151.0	0.0	50132	3759900
1516.061653137207	75	248.74602	42.976208	350.80066	98.06336	151.0	0.0	50132	3810032
1535.7856531143188	76	258.22446	44.4699	361.93134	111.67265	151.0	0.0	50132	3860164
1555.6951282024384	77	254.56926	49.403133	404.90704	122.67388	151.0	0.0	50132	3910296
1575.5467109680176	78	273.22226	44.150875	379.63382	58.55024	151.0	0.0	50132	3960428
1595.228511095047	79	247.3783	40.74271	338.13464	33.963455	151.0	0.0	50132	4010560
1615.4335610866547	80	248.99576	51.722557	376.0217	118.93234	151.0	0.0	50132	4060692
1635.4322311878204	81	210.6392	59.25664	388.55438	-10.01239	151.0	0.0	50132	4110824
1655.195592880249	82	302.83444	59.501106	409.21985	-27.708927	151.0	0.0	50132	4160956
1674.947769165039	83	303.12662	48.66593	382.91168	7.073288	151.0	0.0	50132	4211088
1694.711755990982	84	315.50305	51.99279	399.35785	-1.8357086	151.0	0.0	50132	4261220
1714.5800602436066	85	250.11166	62.819366	405.78232	58.996513	151.0	0.0	50132	4311352
1734.3694462776184	86	262.3149	63.08309	424.3294	-13.901051	151.0	0.0	50132	4361484
1754.1239161491394	87	311.1427	53.10106	421.25696	67.11991	151.0	0.0	50132	4411616
1773.8676271438599	88	332.74255	52.664997	431.4792	-0.17387009	151.0	0.0	50132	4461748
1793.5780563354492	89	328.0272	52.446045	418.80276	85.42992	151.0	0.0	50132	4511880
1813.3869082927704	90	311.821	55.14297	428.43536	139.88326	151.0	0.0	50132	4562012
1833.1377909183502	91	309.26794	54.317104	428.55057	13.142448	151.0	0.0	50132	4612144
1852.986221075058	92	310.64304	52.356747	455.1836	91.032555	151.0	0.0	50132	4662276
1872.870728969574	93	265.20728	56.51981	406.52142	104.72404	151.0	0.0	50132	4712408
1892.6441142559052	94	324.2957	52.448593	462.96216	176.69283	151.0	0.0	50132	4762540
1913.4775972366333	95	340.64496	45.78755	438.8881	186.29387	151.0	0.0	50132	4812672
1933.1967771053314	96	346.89722	41.11977	465.83606	203.09386	151.0	0.0	50132	4862804
1953.328341960907	97	332.19696	49.30231	444.6349	50.878376	151.0	0.0	50132	4912936
1973.2584912776947	98	352.17706	46.212685	449.30627	31.096039	151.0	0.0	50132	4963068
1992.9251601696014	99	329.5303	48.379017	434.23785	100.10329	151.0	0.0	50132	5013200
